zcta,state_fips,puma_geoid,puma_code,puma_name,zcta_name,zcta_land_area,puma_land_area,overlap_land_area,overlap_water_area,zcta_to_puma_weight,puma_to_zcta_weight,overlap_rank_for_zcta,is_primary_puma_for_zcta,source_year,source_file
79241,48,4800100,00100,Panhandle Regional Planning Commission--Outside Potter & Randall Counties PUMA,ZCTA5 79241,978785254,61986435349,6813547,0,0.006961,0.00011,2,0,2020,tab20_puma520_zcta520_natl.txt
79243,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79243,166823827,32891939587,166823827,135065,1.0,0.005072,1,1,2020,tab20_puma520_zcta520_natl.txt
79244,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79244,578886648,32891939587,578886648,369230,1.0,0.0176,1,1,2020,tab20_puma520_zcta520_natl.txt
79245,48,4800100,00100,Panhandle Regional Planning Commission--Outside Potter & Randall Counties PUMA,ZCTA5 79245,732497456,61986435349,732497456,9448014,1.0,0.011817,1,1,2020,tab20_puma520_zcta520_natl.txt
79247,48,4800600,00600,North Texas Regional Planning Commission--Outside Wichita County & Wise County PUMA,ZCTA5 79247,48537516,25359396606,48537516,0,1.0,0.001914,1,1,2020,tab20_puma520_zcta520_natl.txt
79248,48,4800600,00600,North Texas Regional Planning Commission--Outside Wichita County & Wise County PUMA,ZCTA5 79248,2161733503,25359396606,1644996449,2702921,0.760962,0.064867,1,1,2020,tab20_puma520_zcta520_natl.txt
79248,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79248,2161733503,32891939587,516737054,1863660,0.239038,0.01571,2,0,2020,tab20_puma520_zcta520_natl.txt
79250,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79250,417959485,32891939587,369723763,0,0.884592,0.011241,1,1,2020,tab20_puma520_zcta520_natl.txt
79250,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79250,417959485,2216263006,48235722,257601,0.115408,0.021764,2,0,2020,tab20_puma520_zcta520_natl.txt
79251,48,4800100,00100,Panhandle Regional Planning Commission--Outside Potter & Randall Counties PUMA,ZCTA5 79251,160205732,61986435349,160205732,50597,1.0,0.002585,1,1,2020,tab20_puma520_zcta520_natl.txt
79252,48,4800600,00600,North Texas Regional Planning Commission--Outside Wichita County & Wise County PUMA,ZCTA5 79252,1370301300,25359396606,1370301300,4103517,1.0,0.054035,1,1,2020,tab20_puma520_zcta520_natl.txt
79255,48,4800100,00100,Panhandle Regional Planning Commission--Outside Potter & Randall Counties PUMA,ZCTA5 79255,438953494,61986435349,315975095,880056,0.719837,0.005097,1,1,2020,tab20_puma520_zcta520_natl.txt
79255,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79255,438953494,32891939587,122978399,0,0.280163,0.003739,2,0,2020,tab20_puma520_zcta520_natl.txt
79256,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79256,630283092,32891939587,630283092,195380,1.0,0.019162,1,1,2020,tab20_puma520_zcta520_natl.txt
79257,48,4800100,00100,Panhandle Regional Planning Commission--Outside Potter & Randall Counties PUMA,ZCTA5 79257,987276583,61986435349,987276583,1393543,1.0,0.015927,1,1,2020,tab20_puma520_zcta520_natl.txt
79258,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79258,48035909,32891939587,48035909,0,1.0,0.00146,1,1,2020,tab20_puma520_zcta520_natl.txt
79259,48,4800100,00100,Panhandle Regional Planning Commission--Outside Potter & Randall Counties PUMA,ZCTA5 79259,144811873,61986435349,144811873,780467,1.0,0.002336,1,1,2020,tab20_puma520_zcta520_natl.txt
79261,48,4800100,00100,Panhandle Regional Planning Commission--Outside Potter & Randall Counties PUMA,ZCTA5 79261,439274112,61986435349,439274112,5589091,1.0,0.007087,1,1,2020,tab20_puma520_zcta520_natl.txt
79311,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79311,497578694,32891939587,368124950,69288,0.739833,0.011192,1,1,2020,tab20_puma520_zcta520_natl.txt
79311,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79311,497578694,2216263006,129453744,435551,0.260167,0.058411,2,0,2020,tab20_puma520_zcta520_natl.txt
79312,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79312,275935685,32891939587,275935685,64975,1.0,0.008389,1,1,2020,tab20_puma520_zcta520_natl.txt
79313,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79313,377591383,32891939587,374256356,0,0.991168,0.011378,1,1,2020,tab20_puma520_zcta520_natl.txt
79313,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79313,377591383,2216263006,3335027,0,0.008832,0.001505,2,0,2020,tab20_puma520_zcta520_natl.txt
79314,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79314,38178251,32891939587,38178251,0,1.0,0.001161,1,1,2020,tab20_puma520_zcta520_natl.txt
79316,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79316,1217529261,32891939587,1217529261,2256742,1.0,0.037016,1,1,2020,tab20_puma520_zcta520_natl.txt
79322,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79322,674473801,32891939587,674473801,25466,1.0,0.020506,1,1,2020,tab20_puma520_zcta520_natl.txt
79323,48,4807300,07300,Rio Grande COG & Permian Basin Regional Planning Commission (West) PUMA,ZCTA5 79323,496231869,76289259838,287285485,0,0.578934,0.003766,1,1,2020,tab20_puma520_zcta520_natl.txt
79323,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79323,496231869,32891939587,208946384,34329,0.421066,0.006353,2,0,2020,tab20_puma520_zcta520_natl.txt
79324,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79324,130138360,32891939587,130138360,0,1.0,0.003957,1,1,2020,tab20_puma520_zcta520_natl.txt
79325,48,4800100,00100,Panhandle Regional Planning Commission--Outside Potter & Randall Counties PUMA,ZCTA5 79325,464974026,61986435349,444675856,1857478,0.956346,0.007174,1,1,2020,tab20_puma520_zcta520_natl.txt
79325,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79325,464974026,32891939587,20298170,0,0.043654,0.000617,2,0,2020,tab20_puma520_zcta520_natl.txt
79326,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79326,53638041,32891939587,53638041,0,1.0,0.001631,1,1,2020,tab20_puma520_zcta520_natl.txt
79329,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79329,215323026,2216263006,215323026,999517,1.0,0.097156,1,1,2020,tab20_puma520_zcta520_natl.txt
79330,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79330,449714290,32891939587,449714290,3525664,1.0,0.013672,1,1,2020,tab20_puma520_zcta520_natl.txt
79331,48,4807200,07200,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA,ZCTA5 79331,2066466137,71592142311,2004296587,3383071,0.969915,0.027996,1,1,2020,tab20_puma520_zcta520_natl.txt
79331,48,4807300,07300,Rio Grande COG & Permian Basin Regional Planning Commission (West) PUMA,ZCTA5 79331,2066466137,76289259838,62169550,0,0.030085,0.000815,2,0,2020,tab20_puma520_zcta520_natl.txt
79336,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79336,1250556226,32891939587,1250556226,14789,1.0,0.03802,1,1,2020,tab20_puma520_zcta520_natl.txt
79339,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79339,867249531,32891939587,867249531,1612514,1.0,0.026367,1,1,2020,tab20_puma520_zcta520_natl.txt
79342,48,4807300,07300,Rio Grande COG & Permian Basin Regional Planning Commission (West) PUMA,ZCTA5 79342,269441603,76289259838,269441603,0,1.0,0.003532,1,1,2020,tab20_puma520_zcta520_natl.txt
79343,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79343,333146232,32891939587,213178171,0,0.639894,0.006481,1,1,2020,tab20_puma520_zcta520_natl.txt
79343,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79343,333146232,2216263006,119968061,622148,0.360106,0.054131,2,0,2020,tab20_puma520_zcta520_natl.txt
79345,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79345,473622413,32891939587,473622413,197163,1.0,0.014399,1,1,2020,tab20_puma520_zcta520_natl.txt
79346,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79346,1247502983,32891939587,1247502983,229068,1.0,0.037927,1,1,2020,tab20_puma520_zcta520_natl.txt
79347,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79347,1771609518,32891939587,1453017259,1437434,0.820168,0.044175,1,1,2020,tab20_puma520_zcta520_natl.txt
79347,48,4800100,00100,Panhandle Regional Planning Commission--Outside Potter & Randall Counties PUMA,ZCTA5 79347,1771609518,61986435349,318592259,1414146,0.179832,0.00514,2,0,2020,tab20_puma520_zcta520_natl.txt
79350,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79350,6222819,2216263006,6222819,51337,1.0,0.002808,1,1,2020,tab20_puma520_zcta520_natl.txt
79351,48,4807200,07200,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA,ZCTA5 79351,759780222,71592142311,517119467,1241612,0.680617,0.007223,1,1,2020,tab20_puma520_zcta520_natl.txt
79351,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79351,759780222,32891939587,242660755,52818,0.319383,0.007378,2,0,2020,tab20_puma520_zcta520_natl.txt
79353,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79353,39047021,32891939587,39047021,377186,1.0,0.001187,1,1,2020,tab20_puma520_zcta520_natl.txt
79355,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79355,1048205641,32891939587,1048205641,0,1.0,0.031868,1,1,2020,tab20_puma520_zcta520_natl.txt
79356,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79356,2134336595,32891939587,2134336595,3302929,1.0,0.064889,1,1,2020,tab20_puma520_zcta520_natl.txt
79357,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79357,623966414,32891939587,623966414,0,1.0,0.01897,1,1,2020,tab20_puma520_zcta520_natl.txt
79358,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79358,325592415,32891939587,297966321,4225,0.915151,0.009059,1,1,2020,tab20_puma520_zcta520_natl.txt
79358,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79358,325592415,2216263006,27626094,27247,0.084849,0.012465,2,0,2020,tab20_puma520_zcta520_natl.txt
79359,48,4807300,07300,Rio Grande COG & Permian Basin Regional Planning Commission (West) PUMA,ZCTA5 79359,880965159,76289259838,536938440,0,0.609489,0.007038,1,1,2020,tab20_puma520_zcta520_natl.txt
79359,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79359,880965159,32891939587,344026719,41515,0.390511,0.010459,2,0,2020,tab20_puma520_zcta520_natl.txt
79360,48,4807300,07300,Rio Grande COG & Permian Basin Regional Planning Commission (West) PUMA,ZCTA5 79360,2379165431,76289259838,2379165431,1262290,1.0,0.031186,1,1,2020,tab20_puma520_zcta520_natl.txt
79363,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79363,280002383,2216263006,234508124,1187199,0.837522,0.105812,1,1,2020,tab20_puma520_zcta520_natl.txt
79363,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79363,280002383,32891939587,45494259,35321,0.162478,0.001383,2,0,2020,tab20_puma520_zcta520_natl.txt
79364,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79364,545150315,2216263006,374625056,698458,0.687196,0.169035,1,1,2020,tab20_puma520_zcta520_natl.txt
79364,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79364,545150315,32891939587,170525259,93299,0.312804,0.005184,2,0,2020,tab20_puma520_zcta520_natl.txt
79366,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79366,2102615,2216263006,2102615,400250,1.0,0.000949,1,1,2020,tab20_puma520_zcta520_natl.txt
79367,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79367,20182945,32891939587,20182945,0,1.0,0.000614,1,1,2020,tab20_puma520_zcta520_natl.txt
79369,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79369,16325241,32891939587,16325241,0,1.0,0.000496,1,1,2020,tab20_puma520_zcta520_natl.txt
79370,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79370,1376957854,32891939587,1107891271,10050518,0.804593,0.033683,1,1,2020,tab20_puma520_zcta520_natl.txt
79370,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79370,1376957854,43704210865,269066583,24537,0.195407,0.006157,2,0,2020,tab20_puma520_zcta520_natl.txt
79371,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79371,874169385,32891939587,874169385,363435,1.0,0.026577,1,1,2020,tab20_puma520_zcta520_natl.txt
79372,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79372,40447639,32891939587,40447639,0,1.0,0.00123,1,1,2020,tab20_puma520_zcta520_natl.txt
79373,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79373,1295673165,32891939587,1295673165,1506201,1.0,0.039392,1,1,2020,tab20_puma520_zcta520_natl.txt
79377,48,4807200,07200,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA,ZCTA5 79377,77997690,71592142311,77997690,9818,1.0,0.001089,1,1,2020,tab20_puma520_zcta520_natl.txt
79378,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79378,25325453,32891939587,25325453,31464,1.0,0.00077,1,1,2020,tab20_puma520_zcta520_natl.txt
79379,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79379,190360205,32891939587,190360205,0,1.0,0.005787,1,1,2020,tab20_puma520_zcta520_natl.txt
79380,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79380,2876645,32891939587,2876645,0,1.0,8.7e-05,1,1,2020,tab20_puma520_zcta520_natl.txt
79381,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79381,308598982,32891939587,308598982,2323764,1.0,0.009382,1,1,2020,tab20_puma520_zcta520_natl.txt
79382,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79382,132323898,2216263006,124766482,580554,0.942887,0.056296,1,1,2020,tab20_puma520_zcta520_natl.txt
79382,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79382,132323898,32891939587,7557416,0,0.057113,0.00023,2,0,2020,tab20_puma520_zcta520_natl.txt
79383,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79383,777085,32891939587,777085,0,1.0,2.4e-05,1,1,2020,tab20_puma520_zcta520_natl.txt
79401,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79401,6519939,103334743,6154006,0,0.943875,0.059554,1,1,2020,tab20_puma520_zcta520_natl.txt
79401,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79401,6519939,2216263006,365933,0,0.056125,0.000165,2,0,2020,tab20_puma520_zcta520_natl.txt
79403,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79403,340192885,2216263006,339441997,2041971,0.997793,0.15316,1,1,2020,tab20_puma520_zcta520_natl.txt
79403,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79403,340192885,103334743,750888,25591,0.002207,0.007267,2,0,2020,tab20_puma520_zcta520_natl.txt
79404,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79404,73924419,2216263006,69940736,1743935,0.946111,0.031558,1,1,2020,tab20_puma520_zcta520_natl.txt
79404,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79404,73924419,103334743,3983683,14787,0.053889,0.038551,2,0,2020,tab20_puma520_zcta520_natl.txt
79406,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79406,2469764,103334743,2469764,4724,1.0,0.023901,1,1,2020,tab20_puma520_zcta520_natl.txt
79407,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79407,196602742,32891939587,122906115,0,0.62515,0.003737,1,1,2020,tab20_puma520_zcta520_natl.txt
79407,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79407,196602742,2216263006,60269185,383599,0.306553,0.027194,2,0,2020,tab20_puma520_zcta520_natl.txt
79407,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79407,196602742,103334743,13427442,82622,0.068297,0.129941,3,0,2020,tab20_puma520_zcta520_natl.txt
79410,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79410,6256588,103334743,6256588,101950,1.0,0.060547,1,1,2020,tab20_puma520_zcta520_natl.txt
79411,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79411,3843609,103334743,3843609,0,1.0,0.037196,1,1,2020,tab20_puma520_zcta520_natl.txt
79412,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79412,8314111,103334743,8314111,109888,1.0,0.080458,1,1,2020,tab20_puma520_zcta520_natl.txt
79413,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79413,12128989,103334743,12128989,157106,1.0,0.117376,1,1,2020,tab20_puma520_zcta520_natl.txt
79414,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79414,8213560,103334743,8213560,95816,1.0,0.079485,1,1,2020,tab20_puma520_zcta520_natl.txt
79415,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79415,175660194,2216263006,164965177,698458,0.939115,0.074434,1,1,2020,tab20_puma520_zcta520_natl.txt
79415,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79415,175660194,103334743,10695017,82506,0.060885,0.103499,2,0,2020,tab20_puma520_zcta520_natl.txt
79416,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79416,83264781,2216263006,69436792,671015,0.833928,0.031331,1,1,2020,tab20_puma520_zcta520_natl.txt
79416,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79416,83264781,103334743,13827989,142696,0.166072,0.133817,2,0,2020,tab20_puma520_zcta520_natl.txt
79423,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79423,166339870,2216263006,125624159,692887,0.755226,0.056683,1,1,2020,tab20_puma520_zcta520_natl.txt
79423,48,4800400,00400,South Plains Association of Governments--Outside Lubbock County PUMA,ZCTA5 79423,166339870,32891939587,35156833,0,0.211355,0.001069,2,0,2020,tab20_puma520_zcta520_natl.txt
79423,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79423,166339870,103334743,5558878,148464,0.033419,0.053795,3,0,2020,tab20_puma520_zcta520_natl.txt
79424,48,4800502,00502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",ZCTA5 79424,107740132,2216263006,100052257,688644,0.928644,0.045145,1,1,2020,tab20_puma520_zcta520_natl.txt
79424,48,4800501,00501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",ZCTA5 79424,107740132,103334743,7687875,64276,0.071356,0.074398,2,0,2020,tab20_puma520_zcta520_natl.txt
79501,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79501,529705174,43704210865,529705174,2716794,1.0,0.01212,1,1,2020,tab20_puma520_zcta520_natl.txt
79502,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79502,1313744231,43704210865,1313744231,6803984,1.0,0.03006,1,1,2020,tab20_puma520_zcta520_natl.txt
79503,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79503,200875165,43704210865,200875165,592273,1.0,0.004596,1,1,2020,tab20_puma520_zcta520_natl.txt
79504,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79504,975944726,43704210865,975944726,1605078,1.0,0.022331,1,1,2020,tab20_puma520_zcta520_natl.txt
79505,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79505,465719511,43704210865,465719511,1286138,1.0,0.010656,1,1,2020,tab20_puma520_zcta520_natl.txt
79506,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79506,435769010,43704210865,322995031,231960,0.741207,0.00739,1,1,2020,tab20_puma520_zcta520_natl.txt
79506,48,4807200,07200,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA,ZCTA5 79506,435769010,71592142311,112773979,9176006,0.258793,0.001575,2,0,2020,tab20_puma520_zcta520_natl.txt
79508,48,4802700,02700,"West Central Texas COG--Taylor County, Abilene City PUMA",ZCTA5 79508,24941211,2371228265,24941211,0,1.0,0.010518,1,1,2020,tab20_puma520_zcta520_natl.txt
79510,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79510,660551125,43704210865,660551125,5774734,1.0,0.015114,1,1,2020,tab20_puma520_zcta520_natl.txt
79511,48,4807200,07200,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA,ZCTA5 79511,676166347,71592142311,676166347,1884132,1.0,0.009445,1,1,2020,tab20_puma520_zcta520_natl.txt
79512,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79512,1553968973,43704210865,1553968973,12564048,1.0,0.035557,1,1,2020,tab20_puma520_zcta520_natl.txt
79517,48,4807200,07200,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA,ZCTA5 79517,547564731,71592142311,399955060,1239873,0.730425,0.005587,1,1,2020,tab20_puma520_zcta520_natl.txt
79517,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79517,547564731,43704210865,147609671,283180,0.269575,0.003377,2,0,2020,tab20_puma520_zcta520_natl.txt
79518,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79518,483290270,43704210865,483290270,137698,1.0,0.011058,1,1,2020,tab20_puma520_zcta520_natl.txt
79519,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79519,79478796,43704210865,75000542,291344,0.943655,0.001716,1,1,2020,tab20_puma520_zcta520_natl.txt
79519,48,4802700,02700,"West Central Texas COG--Taylor County, Abilene City PUMA",ZCTA5 79519,79478796,2371228265,4478254,0,0.056345,0.001889,2,0,2020,tab20_puma520_zcta520_natl.txt
79520,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79520,591126098,43704210865,591126098,3867776,1.0,0.013526,1,1,2020,tab20_puma520_zcta520_natl.txt
79521,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79521,847998437,43704210865,847998437,18001453,1.0,0.019403,1,1,2020,tab20_puma520_zcta520_natl.txt
79525,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79525,254536262,43704210865,254536262,477070,1.0,0.005824,1,1,2020,tab20_puma520_zcta520_natl.txt
79526,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79526,477093268,43704210865,477093268,494104,1.0,0.010916,1,1,2020,tab20_puma520_zcta520_natl.txt
79527,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79527,159640722,43704210865,132771658,1514341,0.83169,0.003038,1,1,2020,tab20_puma520_zcta520_natl.txt
79527,48,4807200,07200,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA,ZCTA5 79527,159640722,71592142311,26869064,62185,0.16831,0.000375,2,0,2020,tab20_puma520_zcta520_natl.txt
79528,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79528,888783082,43704210865,888783082,1002283,1.0,0.020336,1,1,2020,tab20_puma520_zcta520_natl.txt
79529,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79529,245104866,43704210865,245104866,1236897,1.0,0.005608,1,1,2020,tab20_puma520_zcta520_natl.txt
79530,48,4802700,02700,"West Central Texas COG--Taylor County, Abilene City PUMA",ZCTA5 79530,151179685,2371228265,101813029,882246,0.673457,0.042937,1,1,2020,tab20_puma520_zcta520_natl.txt
79530,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79530,151179685,43704210865,49366656,85050,0.326543,0.00113,2,0,2020,tab20_puma520_zcta520_natl.txt
79532,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79532,323478495,43704210865,323478495,55668,1.0,0.007402,1,1,2020,tab20_puma520_zcta520_natl.txt
79533,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79533,463625545,43704210865,463625545,1014606,1.0,0.010608,1,1,2020,tab20_puma520_zcta520_natl.txt
79534,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79534,175497169,43704210865,175497169,385806,1.0,0.004016,1,1,2020,tab20_puma520_zcta520_natl.txt
79535,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79535,389853984,43704210865,389853984,61488,1.0,0.00892,1,1,2020,tab20_puma520_zcta520_natl.txt
79536,48,4802700,02700,"West Central Texas COG--Taylor County, Abilene City PUMA",ZCTA5 79536,766291308,2371228265,466540513,178416,0.608829,0.196751,1,1,2020,tab20_puma520_zcta520_natl.txt
79536,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79536,766291308,43704210865,299750795,516656,0.391171,0.006859,2,0,2020,tab20_puma520_zcta520_natl.txt
79537,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79537,194428555,43704210865,194428555,10461,1.0,0.004449,1,1,2020,tab20_puma520_zcta520_natl.txt
79538,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79538,147565885,43704210865,147565885,78224,1.0,0.003376,1,1,2020,tab20_puma520_zcta520_natl.txt
79539,48,4802600,02600,West Central Texas COG (Outside Taylor County) PUMA,ZCTA5 79539,123028470,43704210865,123028470,2216,1.0,0.002815,1,1,2020,tab20_puma520_zcta520_natl.txt
