NAME,B11001_001E,B11001_002E,B11001_003E,zip code tabulation area
ZCTA5 92311,12225,8192,4683,92311
ZCTA5 92313,4736,3304,2297,92313
ZCTA5 92314,4242,2455,1669,92314
ZCTA5 92315,2396,1372,1107,92315
ZCTA5 92316,8272,6999,4694,92316
ZCTA5 92317,401,268,167,92317
ZCTA5 92320,3965,2790,2389,92320
ZCTA5 92321,321,206,206,92321
ZCTA5 92322,353,257,213,92322
ZCTA5 92324,17970,13647,8044,92324
ZCTA5 92325,3743,2342,1694,92325
ZCTA5 92327,309,137,50,92327
ZCTA5 92328,361,174,170,92328
ZCTA5 92332,25,12,0,92332
ZCTA5 92333,177,62,62,92333
ZCTA5 92335,25666,21362,12823,92335
ZCTA5 92336,29212,25569,18540,92336
ZCTA5 92337,9422,8197,5939,92337
ZCTA5 92338,0,0,0,92338
ZCTA5 92339,514,284,199,92339
ZCTA5 92341,156,119,119,92341
ZCTA5 92342,2553,1981,1240,92342
ZCTA5 92344,6124,5089,3880,92344
ZCTA5 92345,26141,20554,13497,92345
ZCTA5 92346,17169,13627,8518,92346
ZCTA5 92347,246,158,123,92347
ZCTA5 92350,0,0,0,92350
ZCTA5 92352,2546,1845,1623,92352
ZCTA5 92354,7945,5086,3609,92354
ZCTA5 92356,2264,1338,823,92356
ZCTA5 92358,295,178,137,92358
ZCTA5 92359,3415,2119,1588,92359
ZCTA5 92363,2486,1551,959,92363
ZCTA5 92364,7,0,0,92364
ZCTA5 92365,934,647,464,92365
ZCTA5 92368,273,181,98,92368
ZCTA5 92369,0,0,0,92369
ZCTA5 92371,6025,4870,3294,92371
ZCTA5 92372,1752,1269,997,92372
ZCTA5 92373,13700,8611,6342,92373
ZCTA5 92374,14359,10258,6493,92374
ZCTA5 92376,21905,17715,10915,92376
ZCTA5 92377,5519,5013,3593,92377
ZCTA5 92378,180,98,73,92378
ZCTA5 92382,2133,1419,931,92382
ZCTA5 92384,10,10,10,92384
ZCTA5 92385,119,83,60,92385
ZCTA5 92386,981,515,392,92386
ZCTA5 92389,112,46,33,92389
ZCTA5 92391,948,653,437,92391
ZCTA5 92392,17616,14828,9559,92392
ZCTA5 92394,10132,8543,5582,92394
ZCTA5 92395,15566,11076,6434,92395
ZCTA5 92397,2535,1700,1407,92397
ZCTA5 92398,769,414,366,92398
ZCTA5 92399,18842,14062,10476,92399
ZCTA5 92401,646,334,181,92401
ZCTA5 92404,19020,14084,7368,92404
ZCTA5 92405,9627,6765,3677,92405
ZCTA5 92407,18645,15005,9697,92407
ZCTA5 92408,4208,2935,1546,92408
ZCTA5 92410,13476,9872,5216,92410
ZCTA5 92411,6828,5344,2892,92411
ZCTA5 92415,0,0,0,92415
ZCTA5 92501,7405,5026,2635,92501
ZCTA5 92503,25057,20172,13806,92503
ZCTA5 92504,16463,12747,8568,92504
ZCTA5 92505,14778,11735,7856,92505
ZCTA5 92506,15430,11571,8831,92506
ZCTA5 92507,19153,11549,7024,92507
ZCTA5 92508,10467,9165,7335,92508
ZCTA5 92509,20773,17135,11208,92509
ZCTA5 92518,583,228,228,92518
ZCTA5 92521,0,0,0,92521
ZCTA5 92530,17681,14023,10080,92530
ZCTA5 92532,7911,6850,5122,92532
ZCTA5 92536,1090,878,723,92536
ZCTA5 92539,1211,848,697,92539
ZCTA5 92543,14235,9562,5527,92543
ZCTA5 92544,15808,12189,8366,92544
ZCTA5 92545,16564,10806,7658,92545
ZCTA5 92548,2385,1777,1366,92548
ZCTA5 92549,1710,911,700,92549
ZCTA5 92551,8444,7560,4246,92551
ZCTA5 92553,20042,16225,9366,92553
ZCTA5 92555,11956,9925,7464,92555
ZCTA5 92557,15272,12827,7816,92557
ZCTA5 92561,825,626,439,92561
ZCTA5 92562,21613,16672,12736,92562
ZCTA5 92563,23828,19611,15815,92563
ZCTA5 92567,2703,2298,1697,92567
ZCTA5 92570,14419,11984,8134,92570
ZCTA5 92571,13973,12517,8798,92571
ZCTA5 92582,5542,4854,3626,92582
ZCTA5 92583,9450,7091,4266,92583
ZCTA5 92584,18937,15615,12778,92584
ZCTA5 92585,8326,7170,5542,92585
ZCTA5 92586,9536,5133,3849,92586
ZCTA5 92587,6195,4518,3551,92587
ZCTA5 92590,2034,1347,835,92590
ZCTA5 92591,14469,10817,8568,92591
ZCTA5 92592,25004,20933,16805,92592
ZCTA5 92595,9888,8210,6203,92595
ZCTA5 92596,10256,8939,6752,92596
ZCTA5 92602,9713,7013,5329,92602
ZCTA5 92603,7176,5032,4278,92603
ZCTA5 92604,9717,7122,5519,92604
ZCTA5 92606,8852,5793,4718,92606
ZCTA5 92610,4734,3788,3442,92610
ZCTA5 92612,14456,6618,5090,92612
ZCTA5 92614,11624,6874,5139,92614
ZCTA5 92617,3888,1903,1530,92617
ZCTA5 92618,25417,15970,12402,92618
ZCTA5 92620,21248,16508,13040,92620
ZCTA5 92624,2829,2020,1580,92624
ZCTA5 92625,5644,3254,2621,92625
ZCTA5 92626,20024,11677,8800,92626
ZCTA5 92627,22511,13211,9362,92627
ZCTA5 92629,11031,7345,5821,92629
ZCTA5 92630,23277,16855,13754,92630
ZCTA5 92637,11706,4352,3743,92637
ZCTA5 92646,21422,14919,11544,92646
ZCTA5 92647,21550,13989,9477,92647
ZCTA5 92648,20469,11179,8858,92648
ZCTA5 92649,14615,9494,7535,92649
ZCTA5 92651,11178,6344,5573,92651
ZCTA5 92653,10547,7988,6150,92653
ZCTA5 92655,2632,1880,1260,92655
ZCTA5 92656,20378,13271,10573,92656
ZCTA5 92657,3632,2634,2213,92657
ZCTA5 92660,15533,9274,7614,92660
ZCTA5 92661,1706,1037,920,92661
ZCTA5 92662,1217,649,473,92662
ZCTA5 92663,10233,4953,3860,92663
ZCTA5 92672,15239,9403,8031,92672
ZCTA5 92673,9634,7938,6999,92673
ZCTA5 92675,12252,9270,7721,92675
ZCTA5 92676,757,546,459,92676
ZCTA5 92677,25670,18146,14547,92677
ZCTA5 92678,248,115,93,92678
ZCTA5 92679,10601,9175,8074,92679
ZCTA5 92683,28133,21229,15066,92683
ZCTA5 92688,15858,11706,9876,92688
ZCTA5 92691,15931,12138,10162,92691
ZCTA5 92692,17331,12957,11298,92692
ZCTA5 92694,11915,9565,8000,92694
ZCTA5 92697,0,0,0,92697
ZCTA5 92701,13174,9864,6254,92701
ZCTA5 92703,14638,12249,7923,92703
ZCTA5 92704,20871,16732,10864,92704
ZCTA5 92705,16187,12565,9797,92705
ZCTA5 92706,10106,8123,5762,92706
ZCTA5 92707,14575,11471,8054,92707
ZCTA5 92708,18778,13570,10552,92708
ZCTA5 92780,17935,12972,9224,92780
ZCTA5 92782,11567,8045,6208,92782
ZCTA5 92801,18753,13696,8365,92801
ZCTA5 92802,12169,9073,5417,92802
ZCTA5 92804,24621,17784,11904,92804
ZCTA5 92805,21897,15797,10376,92805
ZCTA5 92806,12819,8750,6129,92806
ZCTA5 92807,12806,9430,7129,92807
ZCTA5 92808,7661,5663,4844,92808
ZCTA5 92821,14705,10594,8588,92821
ZCTA5 92823,2082,1573,1178,92823
ZCTA5 92831,13071,7768,5323,92831
ZCTA5 92832,8973,5755,3655,92832
ZCTA5 92833,16721,13124,10019,92833
ZCTA5 92835,9228,6693,5738,92835
ZCTA5 92840,15789,12340,7987,92840
ZCTA5 92841,9809,7389,4804,92841
ZCTA5 92843,11747,9615,6492,92843
ZCTA5 92844,6862,5124,3011,92844
ZCTA5 92845,5802,4277,3207,92845
ZCTA5 92860,6641,5378,4349,92860
ZCTA5 92861,1924,1608,1440,92861
ZCTA5 92865,6837,4685,3517,92865
ZCTA5 92866,5621,3286,2102,92866
ZCTA5 92867,13511,10522,7936,92867
ZCTA5 92868,8938,5467,3579,92868
ZCTA5 92869,11754,8881,6892,92869
ZCTA5 92870,17182,13214,9737,92870
ZCTA5 92879,14826,11575,7971,92879
ZCTA5 92880,20545,17676,14809,92880
ZCTA5 92881,9004,7796,5937,92881
ZCTA5 92882,20506,16456,12332,92882
ZCTA5 92883,12828,10001,8234,92883
ZCTA5 92886,16781,13280,11516,92886
ZCTA5 92887,6930,5855,4809,92887
ZCTA5 93001,12967,7149,4872,93001
ZCTA5 93003,19786,12720,9335,93003
ZCTA5 93004,11140,7860,6289,93004
ZCTA5 93010,16445,11789,9110,93010
ZCTA5 93012,13620,9399,7664,93012
ZCTA5 93013,6447,4251,3520,93013
ZCTA5 93015,5841,4735,3527,93015
ZCTA5 93021,11788,9455,7732,93021
ZCTA5 93022,2185,1577,1294,93022
ZCTA5 93023,8796,5592,4137,93023
ZCTA5 93030,15204,12141,7945,93030
ZCTA5 93033,17047,14677,9232,93033
ZCTA5 93035,9653,6689,5240,93035
ZCTA5 93036,14569,11425,7413,93036
ZCTA5 93040,493,431,322,93040
ZCTA5 93041,8160,5727,3798,93041
ZCTA5 93042,0,0,0,93042
ZCTA5 93043,0,0,0,93043
ZCTA5 93060,10529,8285,5447,93060
ZCTA5 93063,19850,14091,11041,93063
ZCTA5 93064,0,0,0,93064
ZCTA5 93065,25694,18059,14041,93065
ZCTA5 93066,1092,862,734,93066
ZCTA5 93067,506,218,195,93067
ZCTA5 93101,12723,5971,3634,93101
ZCTA5 93103,7567,4930,3469,93103
ZCTA5 93105,10490,5767,5008,93105
ZCTA5 93106,66,5,5,93106
ZCTA5 93108,4618,3085,2713,93108
ZCTA5 93109,4576,2359,1927,93109
ZCTA5 93110,6314,4018,3176,93110
ZCTA5 93111,6493,4487,3765,93111
ZCTA5 93117,17272,8516,6182,93117
ZCTA5 93201,295,240,136,93201
ZCTA5 93202,970,750,447,93202
ZCTA5 93203,5052,4348,2732,93203
ZCTA5 93204,2813,2578,1663,93204
ZCTA5 93205,805,411,248,93205
ZCTA5 93206,542,439,289,93206
ZCTA5 93207,93,82,50,93207
ZCTA5 93208,124,37,37,93208
ZCTA5 93210,4528,3196,2184,93210
ZCTA5 93212,4450,3456,1907,93212
ZCTA5 93215,12858,10914,7535,93215
ZCTA5 93218,146,136,81,93218
ZCTA5 93219,2270,1982,1158,93219
ZCTA5 93220,0,0,0,93220
ZCTA5 93221,4779,3533,2222,93221
ZCTA5 93222,1336,756,698,93222
ZCTA5 93223,2589,2236,1237,93223
ZCTA5 93224,134,97,51,93224
ZCTA5 93225,1960,1109,961,93225
ZCTA5 93226,34,16,16,93226
ZCTA5 93227,72,40,0,93227
ZCTA5 93230,22591,16384,11107,93230
ZCTA5 93234,1912,1353,814,93234
ZCTA5 93235,1309,1153,544,93235
ZCTA5 93237,69,13,12,93237
ZCTA5 93238,581,182,182,93238
ZCTA5 93239,577,438,321,93239
ZCTA5 93240,2581,1515,801,93240
ZCTA5 93241,4332,3502,1895,93241
ZCTA5 93242,964,626,449,93242
ZCTA5 93243,419,245,207,93243
ZCTA5 93244,61,41,41,93244
ZCTA5 93245,11982,9414,6400,93245
ZCTA5 93246,0,0,0,93246
ZCTA5 93247,5256,4283,2862,93247
ZCTA5 93249,554,441,289,93249
ZCTA5 93250,3903,3362,1941,93250
ZCTA5 93251,75,59,40,93251
ZCTA5 93252,540,325,258,93252
ZCTA5 93254,275,184,125,93254
ZCTA5 93255,214,137,70,93255
ZCTA5 93256,1316,1184,758,93256
ZCTA5 93257,23999,19018,11966,93257
ZCTA5 93258,372,289,180,93258
ZCTA5 93260,66,37,37,93260
ZCTA5 93261,513,443,180,93261
ZCTA5 93262,0,0,0,93262
ZCTA5 93263,6402,5477,3620,93263
ZCTA5 93265,1229,831,722,93265
ZCTA5 93266,358,248,120,93266
ZCTA5 93267,1464,1253,899,93267
ZCTA5 93268,5766,3977,2152,93268
ZCTA5 93270,1577,1308,751,93270
ZCTA5 93271,1098,677,485,93271
ZCTA5 93272,999,822,597,93272
ZCTA5 93274,23483,18786,12411,93274
ZCTA5 93276,59,39,13,93276
ZCTA5 93277,18504,13740,8942,93277
ZCTA5 93280,6619,5483,3401,93280
ZCTA5 93283,1091,735,389,93283
ZCTA5 93285,1561,822,489,93285
ZCTA5 93286,3031,2611,1826,93286
ZCTA5 93287,60,13,9,93287
ZCTA5 93291,19241,14387,9727,93291
ZCTA5 93292,14612,11415,7769,93292
ZCTA5 93301,5690,2813,1383,93301
ZCTA5 93304,15503,10943,5170,93304
ZCTA5 93305,11227,7727,3684,93305
ZCTA5 93306,22736,17423,10992,93306
ZCTA5 93307,23173,18693,10628,93307
ZCTA5 93308,20027,13068,8310,93308
ZCTA5 93309,22453,15316,8814,93309
ZCTA5 93311,17589,13838,10187,93311
ZCTA5 93312,18330,14614,11867,93312
ZCTA5 93313,16917,14483,10481,93313
ZCTA5 93314,10979,8988,7219,93314
ZCTA5 93401,13522,6491,5204,93401
ZCTA5 93402,6007,3855,3079,93402
ZCTA5 93405,8883,3139,2335,93405
ZCTA5 93407,0,0,0,93407
ZCTA5 93408,0,0,0,93408
ZCTA5 93409,0,0,0,93409
ZCTA5 93410,14,0,0,93410
ZCTA5 93420,12672,8895,7772,93420
ZCTA5 93422,12895,8760,6707,93422
ZCTA5 93424,456,332,332,93424
ZCTA5 93426,598,419,338,93426
ZCTA5 93427,2178,1617,1114,93427
ZCTA5 93428,2974,1768,1600,93428
ZCTA5 93429,58,39,23,93429
ZCTA5 93430,1571,943,798,93430
ZCTA5 93432,377,322,246,93432
ZCTA5 93433,4945,3386,2064,93433
ZCTA5 93434,2111,1792,1130,93434
ZCTA5 93436,18468,12944,8682,93436
ZCTA5 93437,1138,907,816,93437
ZCTA5 93440,542,351,248,93440
ZCTA5 93441,499,371,325,93441
ZCTA5 93442,5433,3178,2662,93442
ZCTA5 93444,7776,5817,4726,93444
ZCTA5 93445,2874,1558,1084,93445
ZCTA5 93446,17461,12296,9259,93446
ZCTA5 93449,4129,2240,1920,93449
ZCTA5 93450,172,138,90,93450
ZCTA5 93451,1663,1333,1104,93451
ZCTA5 93452,128,67,67,93452
ZCTA5 93453,1189,663,531,93453
ZCTA5 93454,12050,8643,5592,93454
ZCTA5 93455,15476,11334,9116,93455
ZCTA5 93458,14085,11835,6959,93458
ZCTA5 93460,2208,1441,1095,93460
ZCTA5 93461,463,332,280,93461
ZCTA5 93463,3535,1962,1521,93463
ZCTA5 93465,4130,3276,2370,93465
ZCTA5 93501,2186,1342,818,93501
ZCTA5 93505,4579,2880,1781,93505
ZCTA5 93510,2580,1962,1599,93510
ZCTA5 93512,152,117,9,93512
ZCTA5 93513,687,404,292,93513
ZCTA5 93514,6213,3615,2707,93514
ZCTA5 93516,1000,523,349,93516
ZCTA5 93517,163,44,35,93517
ZCTA5 93518,496,319,282,93518
ZCTA5 93519,6,6,0,93519
ZCTA5 93522,34,29,29,93522
ZCTA5 93523,1238,953,669,93523
ZCTA5 93524,0,0,0,93524
ZCTA5 93526,337,182,131,93526
ZCTA5 93527,812,590,418,93527
ZCTA5 93528,33,33,17,93528
ZCTA5 93529,116,98,79,93529
ZCTA5 93530,28,0,0,93530
ZCTA5 93531,196,152,152,93531
ZCTA5 93532,1019,654,523,93532
ZCTA5 93534,14947,8686,4604,93534
ZCTA5 93535,22796,17709,10590,93535
ZCTA5 93536,23147,16722,11799,93536
ZCTA5 93541,292,292,292,93541
ZCTA5 93543,3572,2720,2061,93543
ZCTA5 93544,436,252,221,93544
ZCTA5 93545,706,346,169,93545
ZCTA5 93546,4054,2432,1982,93546
ZCTA5 93549,113,47,47,93549
ZCTA5 93550,22788,17910,9928,93550
ZCTA5 93551,16782,13521,10531,93551
ZCTA5 93552,10959,9279,6114,93552
ZCTA5 93553,554,376,317,93553
ZCTA5 93554,10,10,10,93554
ZCTA5 93555,13537,8363,6243,93555
ZCTA5 93558,0,0,0,93558
ZCTA5 93560,7013,5294,3619,93560
ZCTA5 93561,12394,8430,6421,93561
ZCTA5 93562,671,443,334,93562
ZCTA5 93563,31,25,25,93563
ZCTA5 93581,0,0,0,93581
ZCTA5 93591,1878,1575,1031,93591
ZCTA5 93601,702,552,337,93601
ZCTA5 93602,1190,983,842,93602
ZCTA5 93603,88,48,48,93603
ZCTA5 93604,264,209,153,93604
ZCTA5 93605,30,23,23,93605
ZCTA5 93606,253,218,176,93606
ZCTA5 93608,224,159,115,93608
ZCTA5 93609,1218,1044,809,93609
ZCTA5 93610,5660,3886,2463,93610
ZCTA5 93611,15797,12443,9922,93611
ZCTA5 93612,13905,8919,5162,93612
ZCTA5 93614,4219,2818,2112,93614
ZCTA5 93615,1525,1276,799,93615
ZCTA5 93616,687,582,252,93616
ZCTA5 93618,8476,7287,4252,93618
ZCTA5 93619,17327,13837,11240,93619
ZCTA5 93620,3532,2305,1398,93620
ZCTA5 93621,152,115,105,93621
ZCTA5 93622,2670,2245,1402,93622
ZCTA5 93623,0,0,0,93623
ZCTA5 93624,192,127,104,93624
ZCTA5 93625,2748,2094,1595,93625
ZCTA5 93626,1212,1013,888,93626
ZCTA5 93627,111,111,107,93627
ZCTA5 93628,204,26,26,93628
ZCTA5 93630,6470,4762,3264,93630
ZCTA5 93631,5842,4222,3049,93631
ZCTA5 93633,31,0,0,93633
ZCTA5 93634,7,2,2,93634
ZCTA5 93635,14274,10368,7410,93635
ZCTA5 93636,4794,3804,3298,93636
ZCTA5 93637,12213,9538,6000,93637
ZCTA5 93638,12030,9830,5904,93638
ZCTA5 93640,3570,2741,1567,93640
ZCTA5 93641,228,88,70,93641
ZCTA5 93643,1287,832,674,93643
ZCTA5 93644,2899,1818,1308,93644
ZCTA5 93645,251,197,181,93645
ZCTA5 93646,2600,2210,1280,93646
ZCTA5 93647,2835,2585,1400,93647
ZCTA5 93648,3841,3308,1763,93648
ZCTA5 93650,1060,723,318,93650
ZCTA5 93651,561,384,274,93651
ZCTA5 93652,68,49,32,93652
ZCTA5 93653,467,390,327,93653
ZCTA5 93654,9168,7468,4907,93654
ZCTA5 93656,1690,1529,1113,93656
ZCTA5 93657,10492,8492,5639,93657
ZCTA5 93660,1078,878,610,93660
ZCTA5 93662,8880,6668,3907,93662
ZCTA5 93664,188,136,131,93664
ZCTA5 93665,44,44,0,93665
ZCTA5 93666,158,124,65,93666
ZCTA5 93667,795,544,410,93667
ZCTA5 93668,258,236,173,93668
ZCTA5 93669,84,84,52,93669
ZCTA5 93670,0,0,0,93670
ZCTA5 93673,108,99,61,93673
ZCTA5 93675,1170,970,767,93675
ZCTA5 93701,3493,1932,1020,93701
ZCTA5 93702,12725,9211,4588,93702
ZCTA5 93703,10398,6654,3136,93703
ZCTA5 93704,11694,6811,4627,93704
ZCTA5 93705,12849,8758,4260,93705
ZCTA5 93706,11806,8001,3898,93706
ZCTA5 93710,12046,7087,4299,93710
ZCTA5 93711,16246,9735,7856,93711
ZCTA5 93720,18631,12645,9094,93720
ZCTA5 93721,2327,535,272,93721
ZCTA5 93722,26888,19919,12562,93722
ZCTA5 93723,3924,3340,2844,93723
ZCTA5 93725,6647,5298,3282,93725
ZCTA5 93726,14858,9237,5026,93726
ZCTA5 93727,24939,19253,12377,93727
ZCTA5 93728,6527,3892,2252,93728
ZCTA5 93730,5150,3996,3396,93730
ZCTA5 93737,2088,1778,1294,93737
ZCTA5 93740,0,0,0,93740
ZCTA5 93741,72,0,0,93741
ZCTA5 93901,10654,7294,5044,93901
ZCTA5 93905,14150,12792,6909,93905
ZCTA5 93906,17842,13954,8648,93906
ZCTA5 93907,7238,5547,4216,93907
ZCTA5 93908,4385,3497,2819,93908
ZCTA5 93920,449,238,223,93920
ZCTA5 93921,1336,728,705,93921
ZCTA5 93923,5427,3371,2935,93923
ZCTA5 93924,2641,1758,1512,93924
ZCTA5 93925,337,295,175,93925
ZCTA5 93926,2355,2045,1268,93926
ZCTA5 93927,4856,4274,2735,93927
ZCTA5 93928,0,0,0,93928
ZCTA5 93930,4364,3676,2450,93930
ZCTA5 93932,158,132,120,93932
ZCTA5 93933,9707,6450,4640,93933
ZCTA5 93940,14028,7593,6233,93940
ZCTA5 93943,5,5,5,93943
ZCTA5 93944,5,0,0,93944
ZCTA5 93950,6992,4142,3257,93950
ZCTA5 93953,1672,1080,994,93953
ZCTA5 93954,48,46,17,93954
ZCTA5 93955,10579,7068,4901,93955
ZCTA5 93960,5161,4505,3401,93960
ZCTA5 93962,99,58,58,93962
ZCTA5 94002,10567,7026,6289,94002
ZCTA5 94005,1912,1080,778,94005
ZCTA5 94010,16317,10772,9118,94010
ZCTA5 94014,14101,9786,6709,94014
ZCTA5 94015,20350,14968,10774,94015
ZCTA5 94018,1563,1275,1008,94018
ZCTA5 94019,5221,3358,2787,94019
ZCTA5 94020,829,476,476,94020
ZCTA5 94021,128,99,86,94021
ZCTA5 94022,7275,5774,4984,94022
ZCTA5 94024,7938,6764,6046,94024
ZCTA5 94025,14619,9673,8351,94025
ZCTA5 94027,2236,1781,1651,94027
ZCTA5 94028,2637,1866,1774,94028
ZCTA5 94030,8121,5544,4419,94030
ZCTA5 94037,1003,715,589,94037
ZCTA5 94038,915,644,533,94038
ZCTA5 94040,15754,8420,6886,94040
ZCTA5 94041,6960,3661,2836,94041
ZCTA5 94043,13369,7499,6273,94043
ZCTA5 94044,13928,9504,7660,94044
ZCTA5 94060,362,287,239,94060
ZCTA5 94061,12805,9115,6893,94061
ZCTA5 94062,9729,6815,6133,94062
ZCTA5 94063,11427,6857,4845,94063
ZCTA5 94065,4569,3176,2769,94065
ZCTA5 94066,15224,9849,7678,94066
ZCTA5 94070,11279,8485,7221,94070
ZCTA5 94074,35,23,23,94074
ZCTA5 94080,21966,15704,11511,94080
ZCTA5 94085,9631,5330,4158,94085
ZCTA5 94086,20832,11441,9464,94086
ZCTA5 94087,20612,15151,13018,94087
ZCTA5 94089,9218,5114,3931,94089
ZCTA5 94102,19935,4872,3539,94102
ZCTA5 94103,17952,5550,3839,94103
ZCTA5 94104,260,123,99,94104
ZCTA5 94105,8300,2854,2378,94105
ZCTA5 94107,16451,5985,4855,94107
ZCTA5 94108,6471,2310,1694,94108
ZCTA5 94109,31491,8656,6879,94109
ZCTA5 94110,27208,13180,9466,94110
ZCTA5 94111,2432,1082,847,94111
ZCTA5 94112,23225,17164,11807,94112
ZCTA5 94114,16856,6256,5467,94114
ZCTA5 94115,16956,5465,4276,94115
ZCTA5 94116,15476,11175,8936,94116
ZCTA5 94117,17567,5784,4696,94117
ZCTA5 94118,17130,8334,6487,94118
ZCTA5 94121,18206,10066,7995,94121
ZCTA5 94122,22354,12891,9739,94122
ZCTA5 94123,12605,4291,3711,94123
ZCTA5 94124,10995,7809,4211,94124
ZCTA5 94127,7390,5298,4643,94127
ZCTA5 94128,0,0,0,94128
ZCTA5 94129,1337,737,524,94129
ZCTA5 94130,616,278,124,94130
ZCTA5 94131,12522,6682,5604,94131
ZCTA5 94132,10533,5490,3857,94132
ZCTA5 94133,12653,4948,3641,94133
ZCTA5 94134,12262,8811,6144,94134
ZCTA5 94158,4861,2449,2227,94158
ZCTA5 94188,0,0,0,94188
ZCTA5 94301,7167,4416,3746,94301
ZCTA5 94303,14466,10785,7990,94303
ZCTA5 94304,2218,1229,1080,94304
ZCTA5 94305,3264,1242,1085,94305
ZCTA5 94306,10640,7083,6102,94306
ZCTA5 94401,13026,7831,5215,94401
ZCTA5 94402,10125,6473,5425,94402
ZCTA5 94403,16414,10949,9063,94403
ZCTA5 94404,14717,9493,7812,94404
ZCTA5 94501,25208,15616,11924,94501
ZCTA5 94502,4780,3866,3193,94502
ZCTA5 94503,6063,5078,3516,94503
ZCTA5 94505,5446,4068,3306,94505
ZCTA5 94506,9185,7797,7124,94506
ZCTA5 94507,5098,4313,3976,94507
ZCTA5 94508,1034,714,602,94508
ZCTA5 94509,23476,17178,10693,94509
ZCTA5 94510,11051,6961,5060,94510
ZCTA5 94511,863,475,378,94511
ZCTA5 94512,88,57,0,94512
ZCTA5 94513,22390,17975,14837,94513
ZCTA5 94514,576,415,235,94514
ZCTA5 94515,2615,1577,1287,94515
ZCTA5 94516,76,56,54,94516
ZCTA5 94517,4511,3483,2721,94517
ZCTA5 94518,10124,6753,4700,94518
ZCTA5 94519,7043,4829,3533,94519
ZCTA5 94520,13721,8465,6278,94520
ZCTA5 94521,15938,11026,8363,94521
ZCTA5 94523,13452,8824,6806,94523
ZCTA5 94525,1539,846,634,94525
ZCTA5 94526,11843,9011,7929,94526
ZCTA5 94528,424,338,312,94528
ZCTA5 94530,11021,6881,5246,94530
ZCTA5 94531,13905,11291,7822,94531
ZCTA5 94533,25174,18033,11978,94533
ZCTA5 94534,14036,10429,8453,94534
ZCTA5 94535,1054,998,974,94535
ZCTA5 94536,25205,18821,15741,94536
ZCTA5 94538,23628,17196,13393,94538
ZCTA5 94539,17375,14852,13190,94539
ZCTA5 94541,21584,14752,10141,94541
ZCTA5 94542,4936,3479,2771,94542
ZCTA5 94544,22991,17861,12299,94544
ZCTA5 94545,10085,7506,5587,94545
ZCTA5 94546,15565,11560,8935,94546
ZCTA5 94547,9355,6884,5055,94547
ZCTA5 94548,259,189,141,94548
ZCTA5 94549,10682,8365,7227,94549
ZCTA5 94550,17564,13282,11642,94550
ZCTA5 94551,14052,9862,8203,94551
ZCTA5 94552,5021,4213,3631,94552
ZCTA5 94553,19141,12852,9721,94553
ZCTA5 94555,11847,10083,8707,94555
ZCTA5 94556,5614,4285,3823,94556
ZCTA5 94558,24521,16438,12874,94558
ZCTA5 94559,10651,6401,4726,94559
ZCTA5 94560,15252,12151,9633,94560
ZCTA5 94561,14105,11299,8759,94561
ZCTA5 94562,0,0,0,94562
ZCTA5 94563,7218,5366,4782,94563
ZCTA5 94564,6588,4855,3426,94564
ZCTA5 94565,30537,23695,16170,94565
ZCTA5 94566,15921,12167,10500,94566
ZCTA5 94567,228,156,136,94567
ZCTA5 94568,24165,18795,16089,94568
ZCTA5 94569,210,75,40,94569
ZCTA5 94571,5219,2862,2342,94571
ZCTA5 94572,3015,2340,1311,94572
ZCTA5 94573,72,12,12,94573
ZCTA5 94574,3220,2200,1758,94574
ZCTA5 94575,0,0,0,94575
ZCTA5 94576,51,34,34,94576
ZCTA5 94577,16555,10937,7654,94577
ZCTA5 94578,13904,9246,5612,94578
ZCTA5 94579,6628,4771,3804,94579
ZCTA5 94580,8992,7141,4919,94580
ZCTA5 94582,16466,13126,11436,94582
ZCTA5 94583,13890,10965,9587,94583
ZCTA5 94585,9643,6914,4459,94585
ZCTA5 94586,319,264,230,94586
ZCTA5 94587,21240,16545,13023,94587
ZCTA5 94588,12465,9625,8322,94588
ZCTA5 94589,9531,7302,4693,94589
ZCTA5 94590,15762,8448,4868,94590
ZCTA5 94591,20040,14443,10012,94591
ZCTA5 94592,479,272,213,94592
ZCTA5 94595,9368,4208,3562,94595
ZCTA5 94596,11009,5789,4747,94596
ZCTA5 94597,10782,5479,4181,94597
ZCTA5 94598,10828,7763,6809,94598
ZCTA5 94599,1491,548,480,94599
ZCTA5 94601,16734,11538,6510,94601
ZCTA5 94602,12496,7806,6094,94602
ZCTA5 94603,10527,7580,4403,94603
ZCTA5 94605,16594,10559,6712,94605
ZCTA5 94606,16337,8043,4693,94606
ZCTA5 94607,13453,5426,2876,94607
ZCTA5 94608,16568,6462,4015,94608
ZCTA5 94609,11049,4494,3086,94609
ZCTA5 94610,16372,6630,5089,94610
ZCTA5 94611,18387,10142,8655,94611
ZCTA5 94612,11097,2923,2057,94612
ZCTA5 94613,0,0,0,94613
ZCTA5 94618,7553,4077,3521,94618
ZCTA5 94619,9809,6993,5059,94619
ZCTA5 94621,10359,7026,3363,94621
ZCTA5 94702,7662,4032,2899,94702
ZCTA5 94703,8662,3865,2788,94703
ZCTA5 94704,8227,1549,1066,94704
ZCTA5 94705,5886,3147,2714,94705
ZCTA5 94706,7945,5003,4108,94706
ZCTA5 94707,5267,3597,3146,94707
ZCTA5 94708,4800,3241,2920,94708
ZCTA5 94709,5429,1641,1400,94709
ZCTA5 94710,3780,1835,1327,94710
