NAME,B25003_001E,B25003_002E,B25003_003E,zip code tabulation area
ZCTA5 71639,2177,1170,1007,71639
ZCTA5 71640,1125,837,288,71640
ZCTA5 71642,219,218,1,71642
ZCTA5 71643,469,353,116,71643
ZCTA5 71644,233,163,70,71644
ZCTA5 71646,2379,1774,605,71646
ZCTA5 71647,604,454,150,71647
ZCTA5 71651,15,15,0,71651
ZCTA5 71652,326,267,59,71652
ZCTA5 71653,1852,1337,515,71653
ZCTA5 71654,1669,836,833,71654
ZCTA5 71655,5991,3611,2380,71655
ZCTA5 71658,189,155,34,71658
ZCTA5 71659,6,6,0,71659
ZCTA5 71660,359,319,40,71660
ZCTA5 71661,24,23,1,71661
ZCTA5 71662,8,0,8,71662
ZCTA5 71663,250,171,79,71663
ZCTA5 71665,2006,1565,441,71665
ZCTA5 71666,5,5,0,71666
ZCTA5 71667,2817,2196,621,71667
ZCTA5 71670,484,401,83,71670
ZCTA5 71671,3041,1956,1085,71671
ZCTA5 71674,273,232,41,71674
ZCTA5 71675,799,618,181,71675
ZCTA5 71676,222,172,50,71676
ZCTA5 71677,66,45,21,71677
ZCTA5 71678,11,11,0,71678
ZCTA5 71701,6540,4465,2075,71701
ZCTA5 71720,754,564,190,71720
ZCTA5 71721,0,0,0,71721
ZCTA5 71722,29,27,2,71722
ZCTA5 71724,84,69,15,71724
ZCTA5 71725,154,97,57,71725
ZCTA5 71726,564,476,88,71726
ZCTA5 71728,12,12,0,71728
ZCTA5 71730,11507,8006,3501,71730
ZCTA5 71740,760,618,142,71740
ZCTA5 71742,1758,1242,516,71742
ZCTA5 71743,1389,990,399,71743
ZCTA5 71744,1112,944,168,71744
ZCTA5 71745,55,55,0,71745
ZCTA5 71747,303,281,22,71747
ZCTA5 71748,22,22,0,71748
ZCTA5 71749,1073,897,176,71749
ZCTA5 71751,289,264,25,71751
ZCTA5 71752,314,231,83,71752
ZCTA5 71753,5649,3673,1976,71753
ZCTA5 71758,131,92,39,71758
ZCTA5 71759,118,99,19,71759
ZCTA5 71762,1128,808,320,71762
ZCTA5 71763,614,494,120,71763
ZCTA5 71764,650,497,153,71764
ZCTA5 71765,916,840,76,71765
ZCTA5 71766,253,225,28,71766
ZCTA5 71770,1386,1177,209,71770
ZCTA5 71772,11,7,4,71772
ZCTA5 71801,5692,3856,1836,71801
ZCTA5 71820,52,45,7,71820
ZCTA5 71822,3104,2443,661,71822
ZCTA5 71823,33,31,2,71823
ZCTA5 71825,155,143,12,71825
ZCTA5 71826,429,354,75,71826
ZCTA5 71827,295,284,11,71827
ZCTA5 71831,46,35,11,71831
ZCTA5 71832,3587,2108,1479,71832
ZCTA5 71833,876,704,172,71833
ZCTA5 71834,637,629,8,71834
ZCTA5 71835,447,410,37,71835
ZCTA5 71836,1249,1055,194,71836
ZCTA5 71837,1496,1216,280,71837
ZCTA5 71838,506,440,66,71838
ZCTA5 71839,173,54,119,71839
ZCTA5 71841,277,247,30,71841
ZCTA5 71842,681,554,127,71842
ZCTA5 71845,643,491,152,71845
ZCTA5 71846,1063,875,188,71846
ZCTA5 71847,73,66,7,71847
ZCTA5 71851,831,639,192,71851
ZCTA5 71852,3584,2572,1012,71852
ZCTA5 71853,135,113,22,71853
ZCTA5 71854,14053,8631,5422,71854
ZCTA5 71855,197,129,68,71855
ZCTA5 71857,2114,1444,670,71857
ZCTA5 71858,645,539,106,71858
ZCTA5 71859,80,80,0,71859
ZCTA5 71860,905,670,235,71860
ZCTA5 71861,811,689,122,71861
ZCTA5 71862,268,191,77,71862
ZCTA5 71864,39,38,1,71864
ZCTA5 71865,83,73,10,71865
ZCTA5 71866,197,130,67,71866
ZCTA5 71901,12585,7914,4671,71901
ZCTA5 71909,9135,8040,1095,71909
ZCTA5 71913,20955,13762,7193,71913
ZCTA5 71921,1239,1085,154,71921
ZCTA5 71922,65,37,28,71922
ZCTA5 71923,5810,3477,2333,71923
ZCTA5 71929,1822,1559,263,71929
ZCTA5 71933,498,463,35,71933
ZCTA5 71935,380,260,120,71935
ZCTA5 71937,732,561,171,71937
ZCTA5 71940,554,483,71,71940
ZCTA5 71941,853,719,134,71941
ZCTA5 71942,47,40,7,71942
ZCTA5 71943,1532,994,538,71943
ZCTA5 71944,362,300,62,71944
ZCTA5 71945,692,489,203,71945
ZCTA5 71949,465,346,119,71949
ZCTA5 71950,334,268,66,71950
ZCTA5 71952,13,13,0,71952
ZCTA5 71953,5620,4541,1079,71953
ZCTA5 71956,652,553,99,71956
ZCTA5 71957,1503,1176,327,71957
ZCTA5 71958,1079,853,226,71958
ZCTA5 71959,197,172,25,71959
ZCTA5 71960,413,365,48,71960
ZCTA5 71961,474,364,110,71961
ZCTA5 71962,326,319,7,71962
ZCTA5 71964,1840,1731,109,71964
ZCTA5 71965,136,112,24,71965
ZCTA5 71968,1627,1300,327,71968
ZCTA5 71969,109,99,10,71969
ZCTA5 71970,244,225,19,71970
ZCTA5 71971,276,205,71,71971
ZCTA5 71972,157,100,57,71972
ZCTA5 71973,431,306,125,71973
ZCTA5 71998,0,0,0,71998
ZCTA5 71999,0,0,0,71999
ZCTA5 72001,197,177,20,72001
ZCTA5 72002,7661,6463,1198,72002
ZCTA5 72003,214,186,28,72003
ZCTA5 72004,267,172,95,72004
ZCTA5 72005,32,32,0,72005
ZCTA5 72006,951,634,317,72006
ZCTA5 72007,3656,3064,592,72007
ZCTA5 72010,2146,1531,615,72010
ZCTA5 72011,1739,1538,201,72011
ZCTA5 72012,5350,3759,1591,72012
ZCTA5 72013,748,501,247,72013
ZCTA5 72014,13,11,2,72014
ZCTA5 72015,11688,8488,3200,72015
ZCTA5 72016,977,758,219,72016
ZCTA5 72017,90,70,20,72017
ZCTA5 72019,11567,8666,2901,72019
ZCTA5 72020,1204,958,246,72020
ZCTA5 72021,1508,887,621,72021
ZCTA5 72022,7261,4974,2287,72022
ZCTA5 72023,14296,10418,3878,72023
ZCTA5 72024,1550,1239,311,72024
ZCTA5 72025,383,290,93,72025
ZCTA5 72026,117,111,6,72026
ZCTA5 72027,597,495,102,72027
ZCTA5 72028,4,4,0,72028
ZCTA5 72029,719,463,256,72029
ZCTA5 72030,245,122,123,72030
ZCTA5 72031,2918,2144,774,72031
ZCTA5 72032,13401,8500,4901,72032
ZCTA5 72034,21075,10037,11038,72034
ZCTA5 72035,0,0,0,72035
ZCTA5 72036,359,148,211,72036
ZCTA5 72038,43,43,0,72038
ZCTA5 72039,774,611,163,72039
ZCTA5 72040,1054,683,371,72040
ZCTA5 72041,514,380,134,72041
ZCTA5 72042,1946,1394,552,72042
ZCTA5 72044,431,373,58,72044
ZCTA5 72045,501,465,36,72045
ZCTA5 72046,1703,1192,511,72046
ZCTA5 72047,404,377,27,72047
ZCTA5 72048,29,29,0,72048
ZCTA5 72051,191,171,20,72051
ZCTA5 72052,46,35,11,72052
ZCTA5 72053,11,11,0,72053
ZCTA5 72055,199,160,39,72055
ZCTA5 72057,527,527,0,72057
ZCTA5 72058,6808,5538,1270,72058
ZCTA5 72059,0,0,0,72059
ZCTA5 72060,271,235,36,72060
ZCTA5 72061,51,51,0,72061
ZCTA5 72063,598,570,28,72063
ZCTA5 72064,1033,786,247,72064
ZCTA5 72065,1976,1492,484,72065
ZCTA5 72066,100,91,9,72066
ZCTA5 72067,1341,1145,196,72067
ZCTA5 72068,258,149,109,72068
ZCTA5 72069,390,277,113,72069
ZCTA5 72070,873,757,116,72070
ZCTA5 72072,130,114,16,72072
ZCTA5 72073,311,242,69,72073
ZCTA5 72074,27,23,4,72074
ZCTA5 72075,7,0,7,72075
ZCTA5 72076,15348,8197,7151,72076
ZCTA5 72079,163,153,10,72079
ZCTA5 72080,230,221,9,72080
ZCTA5 72081,2712,1846,866,72081
ZCTA5 72082,688,284,404,72082
ZCTA5 72083,126,82,44,72083
ZCTA5 72084,337,266,71,72084
ZCTA5 72085,82,62,20,72085
ZCTA5 72086,4574,3554,1020,72086
ZCTA5 72087,710,672,38,72087
ZCTA5 72088,1535,1336,199,72088
ZCTA5 72099,0,0,0,72099
ZCTA5 72101,1234,854,380,72101
ZCTA5 72102,1104,936,168,72102
ZCTA5 72103,5878,4813,1065,72103
ZCTA5 72104,8479,6026,2453,72104
ZCTA5 72106,2292,1818,474,72106
ZCTA5 72107,24,24,0,72107
ZCTA5 72108,0,0,0,72108
ZCTA5 72110,4389,2877,1512,72110
ZCTA5 72111,498,407,91,72111
ZCTA5 72112,3810,2375,1435,72112
ZCTA5 72113,11560,6374,5186,72113
ZCTA5 72114,5557,1377,4180,72114
ZCTA5 72116,10830,6627,4203,72116
ZCTA5 72117,5967,3800,2167,72117
ZCTA5 72118,9845,5038,4807,72118
ZCTA5 72119,0,0,0,72119
ZCTA5 72120,14717,10527,4190,72120
ZCTA5 72121,1256,1054,202,72121
ZCTA5 72122,600,536,64,72122
ZCTA5 72123,139,89,50,72123
ZCTA5 72125,362,304,58,72125
ZCTA5 72126,1440,1090,350,72126
ZCTA5 72127,1081,905,176,72127
ZCTA5 72128,310,233,77,72128
ZCTA5 72129,528,503,25,72129
ZCTA5 72130,117,117,0,72130
ZCTA5 72131,1811,1423,388,72131
ZCTA5 72132,1352,1069,283,72132
ZCTA5 72133,0,0,0,72133
ZCTA5 72134,158,146,12,72134
ZCTA5 72135,1346,1287,59,72135
ZCTA5 72136,901,685,216,72136
ZCTA5 72137,913,777,136,72137
ZCTA5 72139,90,33,57,72139
ZCTA5 72140,112,102,10,72140
ZCTA5 72141,253,145,108,72141
ZCTA5 72142,1085,1006,79,72142
ZCTA5 72143,13263,8620,4643,72143
ZCTA5 72150,4677,3654,1023,72150
ZCTA5 72152,142,119,23,72152
ZCTA5 72153,1591,1399,192,72153
ZCTA5 72156,333,313,20,72156
ZCTA5 72157,574,494,80,72157
ZCTA5 72160,3819,2122,1697,72160
ZCTA5 72165,22,22,0,72165
ZCTA5 72166,99,95,4,72166
ZCTA5 72167,449,430,19,72167
ZCTA5 72168,100,73,27,72168
ZCTA5 72169,31,22,9,72169
ZCTA5 72170,74,66,8,72170
ZCTA5 72173,3431,2914,517,72173
ZCTA5 72175,102,67,35,72175
ZCTA5 72176,3180,2282,898,72176
ZCTA5 72178,17,17,0,72178
ZCTA5 72179,122,107,15,72179
ZCTA5 72180,20,20,0,72180
ZCTA5 72181,29,29,0,72181
ZCTA5 72182,20,20,0,72182
ZCTA5 72183,0,0,0,72183
ZCTA5 72199,18,18,0,72199
ZCTA5 72201,515,179,336,72201
ZCTA5 72202,5949,1447,4502,72202
ZCTA5 72204,12117,7083,5034,72204
ZCTA5 72205,10881,5742,5139,72205
ZCTA5 72206,8527,6029,2498,72206
ZCTA5 72207,4965,3400,1565,72207
ZCTA5 72209,12072,4646,7426,72209
ZCTA5 72210,6558,4176,2382,72210
ZCTA5 72211,10861,5388,5473,72211
ZCTA5 72212,5376,4586,790,72212
ZCTA5 72223,11567,7063,4504,72223
ZCTA5 72227,4642,2871,1771,72227
ZCTA5 72301,9393,4320,5073,72301
ZCTA5 72311,33,22,11,72311
ZCTA5 72313,0,0,0,72313
ZCTA5 72315,8231,4861,3370,72315
ZCTA5 72320,52,52,0,72320
ZCTA5 72322,19,11,8,72322
ZCTA5 72324,838,507,331,72324
ZCTA5 72325,4,0,4,72325
ZCTA5 72326,789,565,224,72326
ZCTA5 72327,491,380,111,72327
ZCTA5 72328,29,29,0,72328
ZCTA5 72329,0,0,0,72329
ZCTA5 72330,134,101,33,72330
ZCTA5 72331,810,416,394,72331
ZCTA5 72332,56,6,50,72332
ZCTA5 72333,155,109,46,72333
ZCTA5 72335,5427,2623,2804,72335
ZCTA5 72338,2,0,2,72338
ZCTA5 72339,108,80,28,72339
ZCTA5 72340,18,18,0,72340
ZCTA5 72341,88,41,47,72341
ZCTA5 72342,1644,607,1037,72342
ZCTA5 72346,204,178,26,72346
ZCTA5 72347,301,174,127,72347
ZCTA5 72348,934,678,256,72348
ZCTA5 72350,383,242,141,72350
ZCTA5 72351,323,240,83,72351
ZCTA5 72352,11,11,0,72352
ZCTA5 72353,25,25,0,72353
ZCTA5 72354,859,594,265,72354
ZCTA5 72355,753,465,288,72355
ZCTA5 72358,376,218,158,72358
ZCTA5 72359,85,58,27,72359
ZCTA5 72360,1893,953,940,72360
ZCTA5 72364,6040,4162,1878,72364
ZCTA5 72365,955,584,371,72365
ZCTA5 72366,727,453,274,72366
ZCTA5 72367,0,0,0,72367
ZCTA5 72368,510,397,113,72368
ZCTA5 72369,0,0,0,72369
ZCTA5 72370,2729,1275,1454,72370
ZCTA5 72372,636,485,151,72372
ZCTA5 72373,412,241,171,72373
ZCTA5 72374,238,147,91,72374
ZCTA5 72376,607,550,57,72376
ZCTA5 72377,32,10,22,72377
ZCTA5 72379,34,34,0,72379
ZCTA5 72383,16,16,0,72383
ZCTA5 72384,194,112,82,72384
ZCTA5 72386,527,391,136,72386
ZCTA5 72387,0,0,0,72387
ZCTA5 72389,133,64,69,72389
ZCTA5 72390,2415,1266,1149,72390
ZCTA5 72391,24,24,0,72391
ZCTA5 72392,132,95,37,72392
ZCTA5 72394,123,96,27,72394
ZCTA5 72395,424,308,116,72395
ZCTA5 72396,4846,3374,1472,72396
ZCTA5 72401,17353,8482,8871,72401
ZCTA5 72404,12212,7780,4432,72404
ZCTA5 72405,6560,4785,1775,72405
ZCTA5 72410,185,128,57,72410
ZCTA5 72411,1108,653,455,72411
ZCTA5 72412,132,132,0,72412
ZCTA5 72413,219,165,54,72413
ZCTA5 72414,100,91,9,72414
ZCTA5 72415,505,356,149,72415
ZCTA5 72416,2303,1759,544,72416
ZCTA5 72417,2381,1485,896,72417
ZCTA5 72419,573,408,165,72419
ZCTA5 72421,212,134,78,72421
ZCTA5 72422,1841,1426,415,72422
ZCTA5 72424,36,31,5,72424
ZCTA5 72425,181,175,6,72425
ZCTA5 72426,81,61,20,72426
ZCTA5 72427,17,8,9,72427
ZCTA5 72428,51,22,29,72428
ZCTA5 72429,124,100,24,72429
ZCTA5 72430,235,167,68,72430
ZCTA5 72431,175,134,41,72431
ZCTA5 72432,2337,1718,619,72432
ZCTA5 72433,1239,808,431,72433
ZCTA5 72434,745,602,143,72434
ZCTA5 72435,145,135,10,72435
ZCTA5 72436,342,301,41,72436
ZCTA5 72437,1290,922,368,72437
ZCTA5 72438,901,627,274,72438
ZCTA5 72440,136,107,29,72440
ZCTA5 72441,25,22,3,72441
ZCTA5 72442,1736,1246,490,72442
ZCTA5 72443,1132,783,349,72443
ZCTA5 72444,721,592,129,72444
ZCTA5 72445,29,25,4,72445
ZCTA5 72447,682,498,184,72447
ZCTA5 72449,74,67,7,72449
ZCTA5 72450,15681,10059,5622,72450
ZCTA5 72453,92,92,0,72453
ZCTA5 72454,1945,1284,661,72454
ZCTA5 72455,5098,3548,1550,72455
ZCTA5 72456,191,169,22,72456
ZCTA5 72457,80,69,11,72457
ZCTA5 72458,200,181,19,72458
ZCTA5 72459,578,455,123,72459
ZCTA5 72460,419,375,44,72460
ZCTA5 72461,1523,1204,319,72461
ZCTA5 72462,154,62,92,72462
ZCTA5 72464,5,5,0,72464
ZCTA5 72466,508,429,79,72466
ZCTA5 72467,17,0,17,72467
ZCTA5 72469,462,353,109,72469
ZCTA5 72470,121,99,22,72470
ZCTA5 72471,457,243,214,72471
ZCTA5 72472,3670,2060,1610,72472
ZCTA5 72473,858,591,267,72473
ZCTA5 72476,2845,1645,1200,72476
ZCTA5 72478,114,102,12,72478
ZCTA5 72479,428,338,90,72479
ZCTA5 72482,515,465,50,72482
ZCTA5 72501,9812,6385,3427,72501
ZCTA5 72512,1027,785,242,72512
ZCTA5 72513,1033,806,227,72513
ZCTA5 72515,0,0,0,72515
ZCTA5 72517,33,19,14,72517
ZCTA5 72519,955,764,191,72519
ZCTA5 72520,188,157,31,72520
ZCTA5 72521,1846,1262,584,72521
ZCTA5 72522,88,55,33,72522
ZCTA5 72523,376,371,5,72523
ZCTA5 72524,105,95,10,72524
ZCTA5 72526,68,51,17,72526
ZCTA5 72527,391,334,57,72527
ZCTA5 72528,197,164,33,72528
ZCTA5 72529,2230,1881,349,72529
ZCTA5 72530,717,576,141,72530
ZCTA5 72531,348,322,26,72531
ZCTA5 72532,541,496,45,72532
ZCTA5 72533,120,99,21,72533
ZCTA5 72534,559,557,2,72534
ZCTA5 72536,200,199,1,72536
ZCTA5 72537,328,252,76,72537
ZCTA5 72538,280,280,0,72538
ZCTA5 72539,73,73,0,72539
ZCTA5 72540,47,21,26,72540
ZCTA5 72542,1537,1279,258,72542
ZCTA5 72543,5259,3980,1279,72543
ZCTA5 72544,404,354,50,72544
ZCTA5 72546,0,0,0,72546
ZCTA5 72550,208,201,7,72550
ZCTA5 72553,48,31,17,72553
ZCTA5 72554,999,891,108,72554
ZCTA5 72555,112,90,22,72555
ZCTA5 72556,1355,876,479,72556
ZCTA5 72560,3469,2511,958,72560
ZCTA5 72561,354,316,38,72561
ZCTA5 72562,1038,658,380,72562
ZCTA5 72564,206,169,37,72564
ZCTA5 72565,466,365,101,72565
ZCTA5 72566,194,168,26,72566
ZCTA5 72567,78,72,6,72567
ZCTA5 72568,766,553,213,72568
ZCTA5 72569,107,107,0,72569
ZCTA5 72571,206,206,0,72571
ZCTA5 72572,148,106,42,72572
ZCTA5 72573,122,122,0,72573
ZCTA5 72576,1585,1139,446,72576
ZCTA5 72577,374,209,165,72577
ZCTA5 72578,57,57,0,72578
ZCTA5 72579,590,407,183,72579
ZCTA5 72581,439,414,25,72581
ZCTA5 72583,489,430,59,72583
ZCTA5 72584,117,86,31,72584
ZCTA5 72585,84,84,0,72585
ZCTA5 72587,0,0,0,72587
ZCTA5 72601,12764,8831,3933,72601
ZCTA5 72611,596,480,116,72611
ZCTA5 72615,22,22,0,72615
ZCTA5 72616,3921,3002,919,72616
ZCTA5 72617,100,96,4,72617
ZCTA5 72619,841,608,233,72619
ZCTA5 72623,195,175,20,72623
ZCTA5 72624,157,136,21,72624
ZCTA5 72626,630,478,152,72626
ZCTA5 72628,359,329,30,72628
ZCTA5 72629,119,108,11,72629
ZCTA5 72630,37,28,9,72630
ZCTA5 72631,2087,1702,385,72631
ZCTA5 72632,2377,1828,549,72632
ZCTA5 72633,618,586,32,72633
ZCTA5 72634,2273,1748,525,72634
ZCTA5 72635,1400,1049,351,72635
ZCTA5 72636,14,14,0,72636
ZCTA5 72638,2409,1814,595,72638
ZCTA5 72639,290,255,35,72639
ZCTA5 72640,234,213,21,72640
ZCTA5 72641,797,518,279,72641
ZCTA5 72642,824,649,175,72642
ZCTA5 72644,873,785,88,72644
ZCTA5 72645,623,488,135,72645
ZCTA5 72648,200,189,11,72648
ZCTA5 72650,1843,1417,426,72650
ZCTA5 72651,706,507,199,72651
ZCTA5 72653,13712,10140,3572,72653
ZCTA5 72655,166,129,37,72655
ZCTA5 72658,713,539,174,72658
ZCTA5 72660,194,158,36,72660
ZCTA5 72661,382,382,0,72661
ZCTA5 72662,1195,783,412,72662
ZCTA5 72663,152,152,0,72663
ZCTA5 72666,170,148,22,72666
ZCTA5 72668,294,294,0,72668
ZCTA5 72669,65,57,8,72669
ZCTA5 72670,57,39,18,72670
ZCTA5 72672,107,89,18,72672
ZCTA5 72675,483,375,108,72675
ZCTA5 72677,332,247,85,72677
ZCTA5 72679,60,23,37,72679
ZCTA5 72680,543,428,115,72680
ZCTA5 72682,101,79,22,72682
ZCTA5 72683,168,78,90,72683
ZCTA5 72685,592,477,115,72685
ZCTA5 72686,33,33,0,72686
ZCTA5 72687,2661,2190,471,72687
ZCTA5 72701,17965,7791,10174,72701
ZCTA5 72703,16271,6183,10088,72703
ZCTA5 72704,13798,9037,4761,72704
ZCTA5 72712,14820,8667,6153,72712
ZCTA5 72713,11073,5723,5350,72713
ZCTA5 72714,5554,4823,731,72714
ZCTA5 72715,7922,7012,910,72715
ZCTA5 72717,423,300,123,72717
ZCTA5 72718,1791,1659,132,72718
ZCTA5 72719,6994,4388,2606,72719
ZCTA5 72721,373,369,4,72721
ZCTA5 72722,1087,596,491,72722
ZCTA5 72727,2523,2203,320,72727
ZCTA5 72729,98,61,37,72729
ZCTA5 72730,4408,3373,1035,72730
ZCTA5 72732,2119,1834,285,72732
ZCTA5 72734,3204,2447,757,72734
ZCTA5 72736,2581,2186,395,72736
ZCTA5 72738,882,700,182,72738
ZCTA5 72739,188,157,31,72739
ZCTA5 72740,3659,3008,651,72740
ZCTA5 72742,180,180,0,72742
ZCTA5 72744,2057,1432,625,72744
ZCTA5 72745,5228,3735,1493,72745
ZCTA5 72747,78,78,0,72747
ZCTA5 72749,25,25,0,72749
ZCTA5 72751,3511,2877,634,72751
ZCTA5 72752,183,162,21,72752
ZCTA5 72753,3796,2737,1059,72753
ZCTA5 72756,15872,9956,5916,72756
ZCTA5 72758,16958,9932,7026,72758
ZCTA5 72760,105,86,19,72760
ZCTA5 72761,8662,5666,2996,72761
ZCTA5 72762,16297,11081,5216,72762
ZCTA5 72764,19788,9598,10190,72764
ZCTA5 72768,445,337,108,72768
ZCTA5 72769,368,278,90,72769
ZCTA5 72773,521,327,194,72773
ZCTA5 72774,2526,2155,371,72774
ZCTA5 72776,231,130,101,72776
ZCTA5 72801,6506,2985,3521,72801
ZCTA5 72802,9072,7015,2057,72802
ZCTA5 72821,729,552,177,72821
ZCTA5 72823,2432,1801,631,72823
ZCTA5 72824,998,692,306,72824
ZCTA5 72826,4,4,0,72826
ZCTA5 72827,51,39,12,72827
ZCTA5 72828,86,20,66,72828
ZCTA5 72829,0,0,0,72829
ZCTA5 72830,6297,4142,2155,72830
ZCTA5 72832,301,201,100,72832
ZCTA5 72833,1263,758,505,72833
ZCTA5 72834,3956,2722,1234,72834
ZCTA5 72835,258,247,11,72835
ZCTA5 72837,3502,2889,613,72837
ZCTA5 72838,85,85,0,72838
ZCTA5 72839,143,124,19,72839
ZCTA5 72840,854,693,161,72840
ZCTA5 72841,85,63,22,72841
ZCTA5 72842,426,325,101,72842
ZCTA5 72843,750,674,76,72843
ZCTA5 72845,480,422,58,72845
ZCTA5 72846,1515,1322,193,72846
ZCTA5 72847,1169,1040,129,72847
ZCTA5 72851,304,288,16,72851
ZCTA5 72852,92,92,0,72852
ZCTA5 72853,905,627,278,72853
ZCTA5 72854,361,353,8,72854
ZCTA5 72855,2564,2083,481,72855
ZCTA5 72856,205,149,56,72856
ZCTA5 72857,612,430,182,72857
ZCTA5 72858,1116,953,163,72858
ZCTA5 72860,107,78,29,72860
ZCTA5 72863,682,606,76,72863
ZCTA5 72865,408,392,16,72865
ZCTA5 72901,8789,3809,4980,72901
ZCTA5 72903,11464,6058,5406,72903
ZCTA5 72904,7529,3995,3534,72904
ZCTA5 72905,0,0,0,72905
ZCTA5 72908,5906,3872,2034,72908
ZCTA5 72916,4732,3372,1360,72916
ZCTA5 72921,4621,3340,1281,72921
ZCTA5 72923,2133,1571,562,72923
ZCTA5 72926,193,186,7,72926
ZCTA5 72927,3219,2276,943,72927
ZCTA5 72928,299,252,47,72928
ZCTA5 72930,104,94,10,72930
ZCTA5 72932,657,615,42,72932
ZCTA5 72933,2222,1787,435,72933
ZCTA5 72934,427,406,21,72934
ZCTA5 72935,215,168,47,72935
ZCTA5 72936,5580,4539,1041,72936
ZCTA5 72937,1585,1241,344,72937
ZCTA5 72938,421,349,72,72938
ZCTA5 72940,650,509,141,72940
ZCTA5 72941,1936,1529,407,72941
ZCTA5 72943,1039,852,187,72943
ZCTA5 72944,1038,804,234,72944
ZCTA5 72945,211,117,94,72945
ZCTA5 72946,1351,1213,138,72946
ZCTA5 72947,1695,1396,299,72947
ZCTA5 72948,140,140,0,72948
ZCTA5 72949,3800,2875,925,72949
ZCTA5 72950,260,216,44,72950
ZCTA5 72951,378,292,86,72951
ZCTA5 72952,956,920,36,72952
ZCTA5 72955,254,214,40,72955
ZCTA5 72956,13475,9650,3825,72956
ZCTA5 72958,2713,2021,692,72958
ZCTA5 72959,1288,1138,150,72959
ZCTA5 73001,19,11,8,73001
ZCTA5 73002,348,286,62,73002
ZCTA5 73003,9574,5539,4035,73003
ZCTA5 73004,319,261,58,73004
ZCTA5 73005,2418,1547,871,73005
ZCTA5 73006,1000,797,203,73006
ZCTA5 73007,1262,1222,40,73007
ZCTA5 73008,7979,4309,3670,73008
ZCTA5 73009,327,252,75,73009
ZCTA5 73010,7577,6427,1150,73010
ZCTA5 73011,205,189,16,73011
ZCTA5 73012,16365,13240,3125,73012
ZCTA5 73013,21915,16664,5251,73013
ZCTA5 73014,441,364,77,73014
ZCTA5 73015,865,639,226,73015
ZCTA5 73016,751,631,120,73016
ZCTA5 73017,511,403,108,73017
ZCTA5 73018,8051,4805,3246,73018
ZCTA5 73019,0,0,0,73019
ZCTA5 73020,9360,8305,1055,73020
ZCTA5 73021,111,78,33,73021
ZCTA5 73022,0,0,0,73022
ZCTA5 73024,227,184,43,73024
ZCTA5 73025,5631,5505,126,73025
ZCTA5 73026,4184,3943,241,73026
ZCTA5 73027,508,456,52,73027
ZCTA5 73028,1322,938,384,73028
ZCTA5 73029,544,414,130,73029
ZCTA5 73030,1635,1079,556,73030
ZCTA5 73031,15,10,5,73031
ZCTA5 73032,77,49,28,73032
ZCTA5 73033,145,111,34,73033
ZCTA5 73034,17681,13113,4568,73034
ZCTA5 73036,7006,4407,2599,73036
ZCTA5 73038,606,508,98,73038
ZCTA5 73040,541,400,141,73040
ZCTA5 73041,153,118,35,73041
ZCTA5 73042,394,312,82,73042
ZCTA5 73043,55,52,3,73043
ZCTA5 73044,9283,7398,1885,73044
ZCTA5 73045,3991,3231,760,73045
ZCTA5 73047,1928,1352,576,73047
ZCTA5 73048,870,663,207,73048
ZCTA5 73049,2604,2176,428,73049
ZCTA5 73050,94,28,66,73050
ZCTA5 73051,2820,2273,547,73051
ZCTA5 73052,2392,1694,698,73052
ZCTA5 73053,248,193,55,73053
ZCTA5 73054,1805,1645,160,73054
ZCTA5 73055,3951,3097,854,73055
ZCTA5 73056,207,176,31,73056
ZCTA5 73057,970,774,196,73057
ZCTA5 73058,90,84,6,73058
ZCTA5 73059,1098,786,312,73059
ZCTA5 73061,598,476,122,73061
ZCTA5 73062,467,384,83,73062
ZCTA5 73063,301,279,22,73063
ZCTA5 73064,10106,8074,2032,73064
ZCTA5 73065,4426,3659,767,73065
ZCTA5 73066,61,27,34,73066
ZCTA5 73067,665,592,73,73067
ZCTA5 73068,4926,3705,1221,73068
ZCTA5 73069,12084,5518,6566,73069
ZCTA5 73070,0,0,0,73070
ZCTA5 73071,18156,8753,9403,73071
ZCTA5 73072,19793,11046,8747,73072
ZCTA5 73073,354,307,47,73073
ZCTA5 73074,440,349,91,73074
ZCTA5 73075,3636,2211,1425,73075
ZCTA5 73077,2360,1763,597,73077
ZCTA5 73078,4422,4072,350,73078
ZCTA5 73079,239,203,36,73079
ZCTA5 73080,3776,2576,1200,73080
ZCTA5 73082,974,712,262,73082
ZCTA5 73084,2629,1785,844,73084
ZCTA5 73086,3040,2313,727,73086
ZCTA5 73089,4920,4263,657,73089
ZCTA5 73090,242,215,27,73090
ZCTA5 73092,295,216,79,73092
ZCTA5 73093,1392,1153,239,73093
ZCTA5 73095,635,498,137,73095
ZCTA5 73096,5909,2882,3027,73096
ZCTA5 73097,42,42,0,73097
ZCTA5 73098,1282,854,428,73098
ZCTA5 73099,32009,23656,8353,73099
ZCTA5 73102,1525,113,1412,73102
ZCTA5 73103,3144,1029,2115,73103
ZCTA5 73104,2244,332,1912,73104
ZCTA5 73105,3136,1112,2024,73105
ZCTA5 73106,5185,1834,3351,73106
ZCTA5 73107,10933,5956,4977,73107
ZCTA5 73108,5634,2145,3489,73108
ZCTA5 73109,7495,3257,4238,73109
ZCTA5 73110,14362,6477,7885,73110
ZCTA5 73111,4905,2660,2245,73111
