zcta,zcta_name,state_fips,total_households,income_low_pct,income_medium_pct,income_high_pct,income_very_high_pct,owner_pct,renter_pct,married_household_pct,partial_high_school_pct,high_school_pct,partial_college_pct,bachelors_pct,graduate_degree_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_64_pct,age_65_plus_pct,source_year,source_dataset
78834,ZCTA5 78834,48,2437,0.581453,0.13295,0.171522,0.114075,0.671728,0.328272,0.394337,0.208038,0.396454,0.288416,0.081087,0.026005,0.156867,0.157066,0.21467,0.269484,0.201913,2024,acs/acs5
78836,ZCTA5 78836,48,31,0.0,1.0,0.0,0.0,0.258065,0.741935,0.258065,0.827068,0.0,0.172932,0.0,0.0,0.0,0.383459,0.451128,0.165414,0.0,2024,acs/acs5
78837,ZCTA5 78837,48,70,0.528571,0.2,0.1,0.171429,0.871429,0.128571,0.671429,0.066667,0.191667,0.116667,0.283333,0.341667,0.04,0.0,0.072,0.184,0.704,2024,acs/acs5
78838,ZCTA5 78838,48,78,0.397436,0.038462,0.333333,0.230769,1.0,0.0,0.615385,0.216,0.32,0.296,0.136,0.032,0.0,0.0,0.104,0.032,0.864,2024,acs/acs5
78839,ZCTA5 78839,48,2544,0.625,0.225629,0.11478,0.034591,0.681604,0.318396,0.405267,0.282141,0.335454,0.272927,0.100921,0.008556,0.086573,0.315832,0.085972,0.264329,0.247295,2024,acs/acs5
78840,ZCTA5 78840,48,16721,0.383889,0.335028,0.176724,0.10436,0.689432,0.310568,0.49088,0.234064,0.30686,0.236353,0.12676,0.095963,0.151642,0.205984,0.170884,0.278716,0.192774,2024,acs/acs5
78843,ZCTA5 78843,48,0,,,,,,,,0.0,0.0,0.428571,0.571429,0.0,0.749186,0.224756,0.026059,0.0,0.0,2024,acs/acs5
78850,ZCTA5 78850,48,286,0.444056,0.132867,0.132867,0.29021,0.867133,0.132867,0.622378,0.075472,0.266038,0.354717,0.213208,0.090566,0.045045,0.100901,0.212613,0.300901,0.340541,2024,acs/acs5
78852,ZCTA5 78852,48,17793,0.500365,0.276907,0.148823,0.073905,0.704884,0.295116,0.49941,0.317823,0.292568,0.245042,0.100958,0.043608,0.161584,0.206711,0.167193,0.288905,0.175607,2024,acs/acs5
78861,ZCTA5 78861,48,4586,0.343218,0.367641,0.145007,0.144134,0.747492,0.252508,0.542085,0.158976,0.366613,0.28783,0.126133,0.060447,0.130138,0.182981,0.144685,0.334414,0.207782,2024,acs/acs5
78870,ZCTA5 78870,48,328,0.429878,0.292683,0.131098,0.146341,0.780488,0.219512,0.588415,0.131772,0.234261,0.401171,0.191801,0.040996,0.128827,0.082908,0.186224,0.395408,0.206633,2024,acs/acs5
78871,ZCTA5 78871,48,11,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.647059,0.352941,0.0,0.0,0.0,1.0,0.0,0.0,2024,acs/acs5
78872,ZCTA5 78872,48,425,0.567059,0.357647,0.075294,0.0,0.738824,0.261176,0.498824,0.177465,0.291549,0.392958,0.116901,0.021127,0.273286,0.21085,0.120778,0.239509,0.155578,2024,acs/acs5
78873,ZCTA5 78873,48,743,0.512786,0.28533,0.141319,0.060565,0.808883,0.191117,0.464334,0.090435,0.384348,0.241739,0.23913,0.044348,0.0,0.026957,0.068696,0.381739,0.522609,2024,acs/acs5
78877,ZCTA5 78877,48,287,0.689895,0.142857,0.167247,0.0,0.728223,0.271777,0.641115,0.713344,0.103789,0.14168,0.041186,0.0,0.0,0.0,0.079077,0.879736,0.041186,2024,acs/acs5
78879,ZCTA5 78879,48,71,0.0,0.366197,0.619718,0.014085,0.788732,0.211268,0.788732,0.0,0.0,0.468468,0.351351,0.18018,0.132812,0.0,0.117188,0.21875,0.53125,2024,acs/acs5
78880,ZCTA5 78880,48,388,0.533505,0.32732,0.115979,0.023196,0.873711,0.126289,0.487113,0.243548,0.256452,0.25,0.21129,0.03871,0.309577,0.008909,0.139198,0.283964,0.258352,2024,acs/acs5
78881,ZCTA5 78881,48,453,0.684327,0.220751,0.064018,0.030905,0.777042,0.222958,0.403974,0.217122,0.311414,0.325062,0.105459,0.040943,0.165631,0.02795,0.154244,0.433747,0.218427,2024,acs/acs5
78883,ZCTA5 78883,48,153,0.647059,0.124183,0.20915,0.019608,0.745098,0.254902,0.294118,0.014493,0.347826,0.222222,0.077295,0.338164,0.0,0.009662,0.0,0.21256,0.777778,2024,acs/acs5
78884,ZCTA5 78884,48,448,0.254464,0.359375,0.1875,0.198661,0.680804,0.319196,0.59375,0.123077,0.307692,0.23432,0.214201,0.12071,0.033181,0.084668,0.262014,0.262014,0.358124,2024,acs/acs5
78885,ZCTA5 78885,48,13,0.461538,0.538462,0.0,0.0,0.769231,0.230769,0.538462,0.130435,0.217391,0.565217,0.0,0.086957,0.0,0.0,0.0,0.0,1.0,2024,acs/acs5
78886,ZCTA5 78886,48,102,0.127451,0.117647,0.656863,0.098039,1.0,0.0,0.901961,0.05,0.316667,0.438889,0.077778,0.116667,0.076923,0.0,0.548718,0.205128,0.169231,2024,acs/acs5
78931,ZCTA5 78931,48,70,0.442857,0.0,0.242857,0.314286,0.814286,0.185714,0.457143,0.0,0.171053,0.256579,0.427632,0.144737,0.0,0.217105,0.223684,0.203947,0.355263,2024,acs/acs5
78932,ZCTA5 78932,48,260,0.384615,0.292308,0.1,0.223077,0.857692,0.142308,0.488462,0.122222,0.222222,0.371111,0.197778,0.086667,0.004425,0.073009,0.110619,0.402655,0.409292,2024,acs/acs5
78933,ZCTA5 78933,48,506,0.312253,0.365613,0.063241,0.258893,0.828063,0.171937,0.658103,0.050761,0.424365,0.308629,0.120812,0.095431,0.020875,0.097416,0.115308,0.32505,0.441352,2024,acs/acs5
78934,ZCTA5 78934,48,2430,0.42716,0.165844,0.122222,0.284774,0.77037,0.22963,0.434568,0.097485,0.351658,0.272869,0.169597,0.108391,0.088086,0.129288,0.139436,0.349097,0.294094,2024,acs/acs5
78935,ZCTA5 78935,48,356,0.446629,0.106742,0.19382,0.252809,1.0,0.0,0.553371,0.032986,0.503472,0.185764,0.159722,0.118056,0.075441,0.05297,0.243981,0.250401,0.377207,2024,acs/acs5
78938,ZCTA5 78938,48,123,0.243902,0.585366,0.113821,0.056911,0.804878,0.195122,0.382114,0.101523,0.365482,0.401015,0.091371,0.040609,0.043689,0.203883,0.237864,0.203883,0.31068,2024,acs/acs5
78940,ZCTA5 78940,48,965,0.239378,0.337824,0.246632,0.176166,0.946114,0.053886,0.598964,0.024444,0.384444,0.275556,0.246111,0.069444,0.028078,0.100972,0.106911,0.328834,0.435205,2024,acs/acs5
78941,ZCTA5 78941,48,1450,0.36,0.388966,0.153793,0.097241,0.804828,0.195172,0.502759,0.122114,0.406262,0.318591,0.120157,0.032877,0.104451,0.161584,0.162285,0.313004,0.258675,2024,acs/acs5
78942,ZCTA5 78942,48,3926,0.364238,0.266938,0.26974,0.099083,0.753439,0.246561,0.48701,0.210639,0.283998,0.304161,0.1573,0.043901,0.137199,0.123381,0.169278,0.340531,0.229611,2024,acs/acs5
78943,ZCTA5 78943,48,151,0.072848,0.649007,0.046358,0.231788,0.655629,0.344371,0.927152,0.417073,0.204878,0.378049,0.0,0.0,0.337641,0.124394,0.074313,0.463651,0.0,2024,acs/acs5
78944,ZCTA5 78944,48,293,0.177474,0.259386,0.12628,0.43686,0.856655,0.143345,0.430034,0.089376,0.231029,0.338954,0.298482,0.042159,0.071987,0.106416,0.046948,0.455399,0.319249,2024,acs/acs5
78945,ZCTA5 78945,48,4397,0.344326,0.277689,0.173527,0.204458,0.762793,0.237207,0.522856,0.066011,0.387005,0.219777,0.240487,0.08672,0.074509,0.138596,0.124221,0.339602,0.323071,2024,acs/acs5
78946,ZCTA5 78946,48,388,0.195876,0.530928,0.234536,0.03866,0.958763,0.041237,0.518041,0.050505,0.386724,0.359307,0.134199,0.069264,0.101167,0.022049,0.303502,0.206226,0.367056,2024,acs/acs5
78947,ZCTA5 78947,48,1974,0.27305,0.294833,0.185917,0.246201,0.75228,0.24772,0.616008,0.062915,0.42886,0.306782,0.148341,0.053102,0.086957,0.107246,0.188933,0.31357,0.303294,2024,acs/acs5
78948,ZCTA5 78948,48,252,0.34127,0.47619,0.063492,0.119048,0.857143,0.142857,0.59127,0.237668,0.35426,0.253363,0.123318,0.03139,0.036717,0.064795,0.12743,0.352052,0.419006,2024,acs/acs5
78949,ZCTA5 78949,48,278,0.111511,0.571942,0.111511,0.205036,0.802158,0.197842,0.589928,0.126984,0.281746,0.329365,0.220238,0.041667,0.259912,0.04699,0.085169,0.277533,0.330396,2024,acs/acs5
78950,ZCTA5 78950,48,980,0.266327,0.244898,0.332653,0.156122,0.854082,0.145918,0.489796,0.071672,0.38339,0.283845,0.232082,0.02901,0.035126,0.103732,0.097695,0.446762,0.316685,2024,acs/acs5
78953,ZCTA5 78953,48,575,0.349565,0.28,0.210435,0.16,0.829565,0.170435,0.518261,0.073394,0.425076,0.309888,0.132518,0.059123,0.031589,0.05923,0.164857,0.353406,0.390918,2024,acs/acs5
78954,ZCTA5 78954,48,533,0.266417,0.227017,0.245779,0.260788,0.919325,0.080675,0.577861,0.017224,0.267477,0.288754,0.292806,0.133739,0.029499,0.061947,0.178958,0.288102,0.441495,2024,acs/acs5
78956,ZCTA5 78956,48,2084,0.37572,0.349328,0.170825,0.104127,0.71785,0.28215,0.526392,0.124201,0.366491,0.316199,0.132815,0.060295,0.090473,0.109679,0.149861,0.312611,0.337377,2024,acs/acs5
78957,ZCTA5 78957,48,4198,0.33778,0.326346,0.147928,0.187947,0.725584,0.274416,0.586708,0.099189,0.302432,0.367568,0.151081,0.07973,0.090909,0.17027,0.121622,0.35774,0.259459,2024,acs/acs5
78959,ZCTA5 78959,48,568,0.417254,0.306338,0.153169,0.123239,0.762324,0.237676,0.373239,0.203302,0.342621,0.280702,0.060888,0.112487,0.079772,0.061728,0.215575,0.316239,0.326686,2024,acs/acs5
78962,ZCTA5 78962,48,2204,0.326225,0.313521,0.138385,0.221869,0.75726,0.24274,0.604809,0.088079,0.475323,0.229056,0.157175,0.050367,0.079665,0.131843,0.144654,0.34335,0.300489,2024,acs/acs5
78963,ZCTA5 78963,48,297,0.340067,0.185185,0.397306,0.077441,1.0,0.0,0.676768,0.090265,0.456637,0.231858,0.19115,0.030088,0.010508,0.154116,0.0,0.47986,0.355517,2024,acs/acs5
79001,ZCTA5 79001,48,74,0.27027,0.283784,0.283784,0.162162,0.716216,0.283784,0.635135,0.166667,0.354167,0.256944,0.090278,0.131944,0.0,0.048611,0.166667,0.618056,0.166667,2024,acs/acs5
79002,ZCTA5 79002,48,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.466667,0.533333,0.0,0.0,0.0,0.0,0.0,0.466667,0.533333,2024,acs/acs5
79003,ZCTA5 79003,48,49,0.44898,0.183673,0.061224,0.306122,0.673469,0.326531,0.653061,0.105263,0.347368,0.063158,0.484211,0.0,0.301471,0.102941,0.073529,0.352941,0.169118,2024,acs/acs5
79005,ZCTA5 79005,48,527,0.347249,0.385199,0.174573,0.092979,0.825427,0.174573,0.516129,0.231189,0.322792,0.283533,0.138495,0.023991,0.126667,0.16381,0.197143,0.260952,0.251429,2024,acs/acs5
79007,ZCTA5 79007,48,4660,0.382403,0.26867,0.195064,0.153863,0.806223,0.193777,0.492489,0.165417,0.311094,0.349471,0.124724,0.049294,0.124372,0.149092,0.20674,0.311317,0.208478,2024,acs/acs5
79009,ZCTA5 79009,48,546,0.435897,0.230769,0.194139,0.139194,0.622711,0.377289,0.543956,0.386792,0.29331,0.19554,0.103774,0.020583,0.138848,0.252585,0.143279,0.314623,0.150665,2024,acs/acs5
79010,ZCTA5 79010,48,92,0.152174,0.195652,0.086957,0.565217,0.73913,0.26087,0.217391,0.0,0.120968,0.129032,0.709677,0.040323,0.144828,0.110345,0.165517,0.124138,0.455172,2024,acs/acs5
79011,ZCTA5 79011,48,67,0.477612,0.38806,0.074627,0.059701,0.731343,0.268657,0.80597,0.045455,0.424242,0.287879,0.181818,0.060606,0.029412,0.058824,0.191176,0.125,0.595588,2024,acs/acs5
79013,ZCTA5 79013,48,926,0.561555,0.289417,0.11879,0.030238,0.326134,0.673866,0.360691,0.701537,0.176123,0.094563,0.006501,0.021277,0.140681,0.183342,0.196039,0.386491,0.093448,2024,acs/acs5
79014,ZCTA5 79014,48,1448,0.410912,0.234807,0.194751,0.15953,0.708564,0.291436,0.523481,0.193465,0.313414,0.270421,0.196905,0.025795,0.082808,0.13683,0.144716,0.352918,0.282729,2024,acs/acs5
79015,ZCTA5 79015,48,8512,0.299812,0.289826,0.18797,0.222392,0.669878,0.330122,0.54899,0.042577,0.236337,0.295107,0.257625,0.168353,0.215518,0.16569,0.159229,0.281389,0.178174,2024,acs/acs5
79016,ZCTA5 79016,48,0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,2024,acs/acs5
79018,ZCTA5 79018,48,136,0.397059,0.183824,0.213235,0.205882,0.705882,0.294118,0.558824,0.047101,0.231884,0.48913,0.184783,0.047101,0.010753,0.232975,0.107527,0.275986,0.37276,2024,acs/acs5
79019,ZCTA5 79019,48,711,0.299578,0.33474,0.264416,0.101266,0.824191,0.175809,0.635724,0.046229,0.377129,0.310624,0.163828,0.10219,0.103924,0.118459,0.15625,0.303779,0.317587,2024,acs/acs5
79021,ZCTA5 79021,48,17,0.294118,0.647059,0.0,0.058824,0.235294,0.764706,0.294118,0.1,0.433333,0.433333,0.033333,0.0,0.0625,0.5,0.0,0.375,0.0625,2024,acs/acs5
79022,ZCTA5 79022,48,3487,0.268999,0.4924,0.139375,0.099226,0.66963,0.33037,0.541726,0.227523,0.415808,0.208892,0.103176,0.044601,0.086278,0.223627,0.273794,0.265411,0.15089,2024,acs/acs5
79024,ZCTA5 79024,48,136,0.301471,0.382353,0.198529,0.117647,0.713235,0.286765,0.558824,0.092593,0.351852,0.236111,0.24537,0.074074,0.13253,0.108434,0.104418,0.437751,0.216867,2024,acs/acs5
79027,ZCTA5 79027,48,1660,0.494578,0.227711,0.172289,0.105422,0.578916,0.421084,0.518675,0.24818,0.314731,0.224957,0.164991,0.04714,0.155198,0.176867,0.121523,0.254758,0.291654,2024,acs/acs5
79029,ZCTA5 79029,48,5307,0.386659,0.298285,0.177125,0.137931,0.637648,0.362352,0.447899,0.253886,0.32826,0.291559,0.097582,0.028713,0.143966,0.214286,0.191,0.268342,0.182406,2024,acs/acs5
79031,ZCTA5 79031,48,491,0.562118,0.244399,0.138493,0.05499,0.773931,0.226069,0.391039,0.247089,0.455369,0.206986,0.081501,0.009056,0.065296,0.139057,0.088271,0.349456,0.35792,2024,acs/acs5
79032,ZCTA5 79032,48,38,0.157895,0.578947,0.131579,0.131579,0.921053,0.078947,0.578947,0.257143,0.442857,0.171429,0.042857,0.085714,0.166667,0.071429,0.333333,0.309524,0.119048,2024,acs/acs5
79033,ZCTA5 79033,48,12,0.0,0.666667,0.333333,0.0,1.0,0.0,1.0,0.0,0.25,0.4,0.35,0.0,0.0,0.0,0.0,0.0,1.0,2024,acs/acs5
79034,ZCTA5 79034,48,179,0.22905,0.363128,0.251397,0.156425,0.860335,0.139665,0.664804,0.063545,0.197324,0.488294,0.200669,0.050167,0.056782,0.113565,0.160883,0.302839,0.365931,2024,acs/acs5
79035,ZCTA5 79035,48,1857,0.311255,0.353258,0.1944,0.141088,0.78783,0.21217,0.701131,0.307649,0.239977,0.278647,0.132784,0.040944,0.127079,0.109456,0.204765,0.293621,0.265078,2024,acs/acs5
79036,ZCTA5 79036,48,1694,0.285124,0.260921,0.269776,0.184179,0.922668,0.077332,0.636364,0.096939,0.315426,0.44958,0.112245,0.02581,0.117818,0.159386,0.148531,0.288059,0.286206,2024,acs/acs5
79039,ZCTA5 79039,48,302,0.354305,0.241722,0.208609,0.195364,0.821192,0.178808,0.612583,0.090373,0.32613,0.361493,0.196464,0.02554,0.11324,0.097561,0.170732,0.325784,0.292683,2024,acs/acs5
79040,ZCTA5 79040,48,723,0.237898,0.3361,0.272476,0.153527,0.79668,0.20332,0.536653,0.26979,0.168013,0.182553,0.274637,0.105008,0.142065,0.216216,0.151767,0.300762,0.189189,2024,acs/acs5
79041,ZCTA5 79041,48,1009,0.376611,0.396432,0.079286,0.147671,0.814668,0.185332,0.505451,0.31202,0.314066,0.264962,0.068031,0.040921,0.109339,0.109339,0.097494,0.448747,0.23508,2024,acs/acs5
79042,ZCTA5 79042,48,463,0.347732,0.302376,0.2527,0.097192,0.812095,0.187905,0.613391,0.037846,0.449782,0.280932,0.157205,0.074236,0.134761,0.24937,0.102015,0.331234,0.18262,2024,acs/acs5
79043,ZCTA5 79043,48,397,0.365239,0.471033,0.040302,0.123426,0.584383,0.415617,0.619647,0.294182,0.369923,0.230516,0.093304,0.012075,0.136493,0.181991,0.259716,0.285308,0.136493,2024,acs/acs5
79044,ZCTA5 79044,48,304,0.371711,0.240132,0.322368,0.065789,0.723684,0.276316,0.598684,0.051887,0.389151,0.360849,0.035377,0.162736,0.064018,0.218543,0.072848,0.229581,0.415011,2024,acs/acs5
79045,ZCTA5 79045,48,6002,0.415861,0.324725,0.159947,0.099467,0.666944,0.333056,0.496335,0.313251,0.39913,0.178757,0.079069,0.029793,0.15416,0.18904,0.17176,0.29744,0.1876,2024,acs/acs5
79046,ZCTA5 79046,48,171,0.426901,0.181287,0.280702,0.111111,0.877193,0.122807,0.602339,0.091483,0.44164,0.252366,0.164038,0.050473,0.059347,0.121662,0.246291,0.252226,0.320475,2024,acs/acs5
79051,ZCTA5 79051,48,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024,acs/acs5
79052,ZCTA5 79052,48,416,0.533654,0.319712,0.086538,0.060096,0.790865,0.209135,0.466346,0.234707,0.333333,0.248439,0.142322,0.041199,0.085616,0.27968,0.131279,0.308219,0.195205,2024,acs/acs5
79053,ZCTA5 79053,48,25,0.36,0.0,0.64,0.0,0.56,0.44,0.88,0.0,0.217391,0.065217,0.717391,0.0,0.0,0.217391,0.0,0.782609,0.0,2024,acs/acs5
79054,ZCTA5 79054,48,228,0.429825,0.197368,0.223684,0.149123,0.881579,0.118421,0.429825,0.066194,0.297872,0.44208,0.182033,0.01182,0.042986,0.162896,0.169683,0.400452,0.223982,2024,acs/acs5
79056,ZCTA5 79056,48,32,0.40625,0.5,0.09375,0.0,1.0,0.0,0.28125,0.054545,0.2,0.490909,0.254545,0.0,0.266667,0.2,0.146667,0.2,0.186667,2024,acs/acs5
79057,ZCTA5 79057,48,401,0.436409,0.177057,0.201995,0.184539,0.857855,0.142145,0.588529,0.130556,0.386111,0.359722,0.090278,0.033333,0.019074,0.134877,0.147139,0.385559,0.313351,2024,acs/acs5
79059,ZCTA5 79059,48,283,0.385159,0.282686,0.222615,0.109541,0.844523,0.155477,0.568905,0.072961,0.345494,0.412017,0.158798,0.01073,0.086275,0.090196,0.352941,0.237255,0.233333,2024,acs/acs5
79061,ZCTA5 79061,48,109,0.220183,0.284404,0.275229,0.220183,0.899083,0.100917,0.623853,0.11165,0.456311,0.349515,0.067961,0.014563,0.0,0.101942,0.063107,0.57767,0.257282,2024,acs/acs5
79062,ZCTA5 79062,48,115,0.356522,0.434783,0.113043,0.095652,0.765217,0.234783,0.652174,0.045455,0.444444,0.227273,0.181818,0.10101,0.285199,0.31769,0.090253,0.162455,0.144404,2024,acs/acs5
79063,ZCTA5 79063,48,199,0.306533,0.18593,0.115578,0.39196,0.964824,0.035176,0.79397,0.067961,0.276699,0.351942,0.25,0.053398,0.106291,0.104121,0.199566,0.362256,0.227766,2024,acs/acs5
79064,ZCTA5 79064,48,711,0.427567,0.393812,0.080169,0.098453,0.711674,0.288326,0.493671,0.235497,0.416436,0.244475,0.046961,0.05663,0.100062,0.109385,0.171535,0.385333,0.233686,2024,acs/acs5
79065,ZCTA5 79065,48,7367,0.454731,0.272431,0.150129,0.122709,0.75621,0.24379,0.507669,0.168194,0.357897,0.3082,0.133018,0.032691,0.12317,0.171512,0.1773,0.308232,0.219786,2024,acs/acs5
79066,ZCTA5 79066,48,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368421,0.631579,2024,acs/acs5
79068,ZCTA5 79068,48,1245,0.318876,0.315663,0.196787,0.168675,0.771888,0.228112,0.506827,0.052128,0.298422,0.322334,0.181731,0.145385,0.073138,0.148493,0.155585,0.339096,0.283688,2024,acs/acs5
79070,ZCTA5 79070,48,3608,0.343404,0.336475,0.21092,0.109202,0.721729,0.278271,0.407982,0.216801,0.336368,0.239306,0.14671,0.060814,0.132747,0.187426,0.18683,0.334774,0.158224,2024,acs/acs5
79072,ZCTA5 79072,48,8550,0.517427,0.299649,0.099649,0.083275,0.564327,0.435673,0.446784,0.275697,0.306431,0.273308,0.091878,0.052686,0.171676,0.191143,0.171355,0.277998,0.187828,2024,acs/acs5
79078,ZCTA5 79078,48,55,0.472727,0.018182,0.363636,0.145455,0.981818,0.018182,0.690909,0.061069,0.442748,0.496183,0.0,0.0,0.043796,0.116788,0.007299,0.569343,0.262774,2024,acs/acs5
79079,ZCTA5 79079,48,995,0.496482,0.269347,0.137688,0.096482,0.751759,0.248241,0.524623,0.101553,0.392473,0.357228,0.126045,0.0227,0.048864,0.126136,0.178977,0.385795,0.260227,2024,acs/acs5
79080,ZCTA5 79080,48,199,0.457286,0.351759,0.085427,0.105528,0.80402,0.19598,0.502513,0.094955,0.311573,0.454006,0.109792,0.029674,0.110818,0.063325,0.118734,0.382586,0.324538,2024,acs/acs5
79081,ZCTA5 79081,48,1125,0.344,0.369778,0.168,0.118222,0.819556,0.180444,0.704,0.218288,0.211416,0.220402,0.240486,0.109408,0.126097,0.073441,0.216166,0.372748,0.211547,2024,acs/acs5
79082,ZCTA5 79082,48,123,0.292683,0.390244,0.260163,0.056911,0.666667,0.333333,0.536585,0.137795,0.26378,0.334646,0.259843,0.003937,0.076364,0.149091,0.298182,0.130909,0.345455,2024,acs/acs5
79083,ZCTA5 79083,48,726,0.541322,0.19697,0.195592,0.066116,0.819559,0.180441,0.374656,0.039198,0.286235,0.503191,0.132179,0.039198,0.123102,0.145484,0.122302,0.283773,0.32534,2024,acs/acs5
79084,ZCTA5 79084,48,562,0.478648,0.204626,0.179715,0.137011,0.747331,0.252669,0.532028,0.16474,0.21869,0.320809,0.153179,0.142582,0.203377,0.159632,0.138143,0.263239,0.23561,2024,acs/acs5
79086,ZCTA5 79086,48,1058,0.362004,0.258034,0.257089,0.122873,0.834594,0.165406,0.721172,0.315736,0.274619,0.167005,0.217259,0.025381,0.118568,0.175839,0.15123,0.446085,0.108277,2024,acs/acs5
79087,ZCTA5 79087,48,302,0.374172,0.437086,0.056291,0.13245,0.708609,0.291391,0.589404,0.160542,0.317215,0.241779,0.263056,0.017408,0.028195,0.178571,0.214286,0.182331,0.396617,2024,acs/acs5
79088,ZCTA5 79088,48,1763,0.617697,0.201929,0.115712,0.064663,0.598412,0.401588,0.383437,0.200612,0.421536,0.22315,0.130495,0.024207,0.122987,0.191801,0.185944,0.287213,0.212055,2024,acs/acs5
79092,ZCTA5 79092,48,465,0.24086,0.348387,0.215054,0.195699,0.795699,0.204301,0.658065,0.166318,0.23954,0.415272,0.137029,0.041841,0.070039,0.19358,0.220817,0.305447,0.210117,2024,acs/acs5
79093,ZCTA5 79093,48,35,0.6,0.142857,0.0,0.257143,1.0,0.0,0.4,0.567164,0.19403,0.0,0.104478,0.134328,0.0,0.044776,0.134328,0.313433,0.507463,2024,acs/acs5
79095,ZCTA5 79095,48,900,0.394444,0.385556,0.123333,0.096667,0.737778,0.262222,0.451111,0.259074,0.229662,0.2597,0.170213,0.081352,0.072548,0.134068,0.15148,0.319791,0.322113,2024,acs/acs5
79096,ZCTA5 79096,48,743,0.281292,0.430686,0.162853,0.125168,0.759085,0.240915,0.60969,0.124451,0.316984,0.351391,0.15959,0.047584,0.100132,0.141634,0.235837,0.238472,0.283926,2024,acs/acs5
79097,ZCTA5 79097,48,486,0.257202,0.27572,0.174897,0.292181,0.757202,0.242798,0.50823,0.072464,0.28744,0.444444,0.158213,0.03744,0.149897,0.155031,0.210472,0.238193,0.246407,2024,acs/acs5
79098,ZCTA5 79098,48,189,0.407407,0.269841,0.10582,0.216931,0.925926,0.074074,0.814815,0.055814,0.64186,0.155814,0.137209,0.009302,0.077253,0.092275,0.128755,0.283262,0.418455,2024,acs/acs5
79101,ZCTA5 79101,48,1135,0.610573,0.281057,0.067841,0.040529,0.100441,0.899559,0.235242,0.177512,0.403436,0.209266,0.162936,0.046851,0.092155,0.105388,0.193762,0.23535,0.373346,2024,acs/acs5
79102,ZCTA5 79102,48,4046,0.493327,0.274345,0.151755,0.080573,0.490608,0.509392,0.313396,0.208226,0.318362,0.274824,0.151609,0.04698,0.135268,0.179315,0.171726,0.32619,0.1875,2024,acs/acs5
79103,ZCTA5 79103,48,3727,0.428226,0.382345,0.105447,0.083982,0.697075,0.302925,0.507647,0.221271,0.334685,0.308998,0.105303,0.029743,0.138029,0.193966,0.181924,0.272174,0.213907,2024,acs/acs5
79104,ZCTA5 79104,48,2431,0.568902,0.291238,0.094611,0.045249,0.553682,0.446318,0.392431,0.341083,0.297649,0.288452,0.056208,0.016607,0.139023,0.203476,0.148482,0.345359,0.16366,2024,acs/acs5
79106,ZCTA5 79106,48,11356,0.418986,0.314107,0.153839,0.113068,0.516467,0.483533,0.370465,0.116046,0.278532,0.323755,0.186869,0.094799,0.129956,0.186828,0.177888,0.269509,0.23582,2024,acs/acs5
79107,ZCTA5 79107,48,10294,0.610744,0.25442,0.119293,0.015543,0.559744,0.440256,0.379056,0.366021,0.368279,0.199383,0.055676,0.01064,0.128661,0.213653,0.190305,0.338,0.12938,2024,acs/acs5
79108,ZCTA5 79108,48,4382,0.364217,0.33204,0.173209,0.130534,0.751712,0.248288,0.455043,0.170034,0.406849,0.301102,0.109289,0.012726,0.119556,0.1653,0.178006,0.279312,0.257826,2024,acs/acs5
79109,ZCTA5 79109,48,18570,0.368444,0.268282,0.181906,0.181368,0.578083,0.421917,0.441357,0.072097,0.235203,0.369672,0.21505,0.107978,0.119467,0.168424,0.183187,0.285322,0.2436,2024,acs/acs5
79110,ZCTA5 79110,48,6828,0.339924,0.376538,0.18058,0.102958,0.69918,0.30082,0.476567,0.073844,0.330725,0.444864,0.110182,0.040385,0.129979,0.221066,0.185852,0.295094,0.16801,2024,acs/acs5
79111,ZCTA5 79111,48,466,0.291845,0.437768,0.203863,0.066524,0.0,1.0,0.515021,0.076845,0.286148,0.509606,0.097068,0.030334,0.08256,0.379406,0.285714,0.203154,0.049165,2024,acs/acs5
79118,ZCTA5 79118,48,10288,0.261275,0.341369,0.243682,0.153674,0.76283,0.23717,0.523911,0.087359,0.246497,0.393873,0.183971,0.0883,0.094232,0.199072,0.213136,0.320958,0.172602,2024,acs/acs5
79119,ZCTA5 79119,48,9786,0.162681,0.272021,0.211731,0.353566,0.673718,0.326282,0.588392,0.024755,0.15973,0.353611,0.295549,0.166355,0.104235,0.203992,0.218883,0.283194,0.189695,2024,acs/acs5
79121,ZCTA5 79121,48,2688,0.299479,0.282366,0.218006,0.200149,0.719866,0.280134,0.571057,0.010647,0.122232,0.328365,0.288969,0.249787,0.078493,0.175235,0.132261,0.27551,0.338501,2024,acs/acs5
79124,ZCTA5 79124,48,4633,0.215843,0.174833,0.222534,0.38679,0.900712,0.099288,0.654436,0.048739,0.206833,0.332109,0.246387,0.165932,0.075931,0.102071,0.185357,0.36879,0.267851,2024,acs/acs5
